Time,Month,Hour,Day,PJM_AP,PJM_ATSI,PJM_COMD,PJM_Dom,PJM_EMAC,PJM_PENE,PJM_SMAC,PJM_WMAC,PJM_West,ATLSHR,OCN1,OCN2,SKPJK1,SKPJK2,MRWN,MMTM,CVOW,onsh_WIND
8200,12,17,342,0.214806682,0.013424161,0.018534449,0.12450803,0.344094968,0.34545242,0.272431491,0.496937624,0.145710931,0.467398644,0.435429067,0.454573303,0.427370071,0.427370071,0.639940144,0.557128787,0.962209939,0.21407291
8201,12,18,342,0.288064553,0.031903835,0.033243894,0.265693551,0.454756377,0.451308507,0.405157694,0.688952797,0.221749616,0.421821118,0.456891269,0.456017196,0.47665292,0.47665292,0.606976329,0.686284306,0.916307868,0.304644047
8202,12,19,342,0.342468987,0.039756828,0.04090965,0.428003451,0.561588159,0.52597122,0.355850149,0.74650502,0.308071238,0.402587384,0.495304406,0.556679249,0.56443274,0.56443274,0.681603313,0.593504786,0.981498836,0.374428425
8203,12,20,342,0.371574084,0.031346413,0.048647959,0.533786903,0.534661661,0.533006565,0.448001182,0.735278384,0.376152184,0.278582573,0.533316851,0.616251051,0.643703344,0.643703344,0.762378868,0.685541394,0.993615148,0.404784535
8204,12,21,342,0.335471318,0.055948545,0.052131548,0.658896023,0.495478917,0.355700323,0.354223338,0.750898401,0.478841962,0.069459155,0.408474386,0.452386558,0.833535313,0.833535313,0.867840588,0.859532,0.999911304,0.413014117
8205,12,22,342,0.325519915,0.093343367,0.057275754,0.719607939,0.420027713,0.275886684,0.36350548,0.762029957,0.587917236,0.1183775,0.176582963,0.112821654,0.879668713,0.879668713,0.895800951,0.860841931,0.972748336,0.430420388
8206,12,23,342,0.312074478,0.119244894,0.056217719,0.703948811,0.39599256,0.179658768,0.371685177,0.686775011,0.658726504,0.322368264,0.243588478,0.195598036,0.830418825,0.830418825,0.89903265,0.859942913,0.929636357,0.431248076
8207,12,24,342,0.302996237,0.176821006,0.048530968,0.692774205,0.364244685,0.1083068,0.298641397,0.544966818,0.704315903,0.381234706,0.538593651,0.53028512,0.824368594,0.824368593,0.839968263,0.892280819,0.894048095,0.422138832
8208,12,1,343,0.317695392,0.260014393,0.047422742,0.715711514,0.365626956,0.045346761,0.295908487,0.315582987,0.7123132,0.561754584,0.702194931,0.6930207,0.817104219,0.817104219,0.891048551,0.838159326,0.979609131,0.416742532
8209,12,2,343,0.339474492,0.321400986,0.04820005,0.630193353,0.315772647,0.02428894,0.275941881,0.228208707,0.70529552,0.542515755,0.740290406,0.79240835,0.873762963,0.873762963,0.931715132,0.920188488,0.956620221,0.401763374
8210,12,3,343,0.364967326,0.36771264,0.051246736,0.626831374,0.294611021,0.04086651,0.351494812,0.215760325,0.700670289,0.668376506,0.584130525,0.742752912,0.708618763,0.708618763,0.810624123,0.7622751,0.854346218,0.410150165
8211,12,4,343,0.3959774,0.436551896,0.069464007,0.651245345,0.267958068,0.102551296,0.276684766,0.163041413,0.695733774,0.674773338,0.616743505,0.659316063,0.580444931,0.580444932,0.729080317,0.846865775,0.671665193,0.417541517
8212,12,5,343,0.417478818,0.497678094,0.051939143,0.600590162,0.232884709,0.211736939,0.247131379,0.057556317,0.703889954,0.746595982,0.783895019,0.770132363,0.777333619,0.777333618,0.767425893,0.811040882,0.269989044,0.419479757
8213,12,6,343,0.406246746,0.522171475,0.040082386,0.623762817,0.209360301,0.294646881,0.164230968,0.013439739,0.696110359,0.698724331,0.808129312,0.687669156,0.693692206,0.693692206,0.701018568,0.706024168,0.135235638,0.415332125
8214,12,7,343,0.378348688,0.553952137,0.051872406,0.68636261,0.176140141,0.366067684,0.122634754,0.000778132,0.681909622,0.759978293,0.767395257,0.668361188,0.489701331,0.48970133,0.363579094,0.404872774,0.168321252,0.413089038
8215,12,8,343,0.33470191,0.575652878,0.06647959,0.672615708,0.16048962,0.420886153,0.103662019,0.000232463,0.663079559,0.706255675,0.739099619,0.6408326,0.400428056,0.400428058,0.287028194,0.313728809,0.001952778,0.403323274
8216,12,9,343,0.314051949,0.498243827,0.07950236,0.703796863,0.112145178,0.474875213,0.098039167,0.000367904,0.66975927,0.808837476,0.538521886,0.720906019,0.383219302,0.383219301,0.304315716,0.30323103,0.351913541,0.393552157
8217,12,10,343,0.224044147,0.265210189,0.037575967,0.690125897,0.108183196,0.416767759,0.045116626,0.014111818,0.616548163,0.332721233,0.408256888,0.453604341,0.346299201,0.346299201,0.20615244,0.342895627,0.530527471,0.331904399
8218,12,11,343,0.161553862,0.087180776,0.033165085,0.682721444,0.078220348,0.341790391,0.031697132,0.014118315,0.489389551,0.738098859,0.751644731,0.660423037,0.597892225,0.597892225,0.374097586,0.395701051,0.312443256,0.259326502
8219,12,12,343,0.156104418,0.0429828,0.030255167,0.645660232,0.058133142,0.283269635,0.008000478,0.025920302,0.450098314,0.519203305,0.501303792,0.302232593,0.12455754,0.12455754,0,0,0.212608605,0.232798492
8220,12,13,343,0.13384835,0.025900059,0.020332907,0.766016125,0.043414072,0.175275216,0.014625863,0.032625473,0.410439632,0.303801536,0.269492984,0.277160138,0.332932055,0.332932055,0.452647774,0.461472362,0.247311502,0.215900879
8221,12,14,343,0.082023631,0.021756798,0.011379016,0.866682919,0.068483732,0.102832788,0.028778477,0.032896161,0.388709566,0.3424505,0.274342507,0.285943807,0.072881908,0.072881908,0.121398821,0.102928914,0.201407671,0.207209409
8222,12,15,343,0.070802324,0.02453942,0.011543987,0.981675564,0.108312494,0.052893542,0.061470692,0.028503428,0.380529459,0.217796922,0.104427286,0.037465829,0.360749901,0.3607499,0.103834845,0.139099419,0.177193493,0.216069987
8223,12,16,343,0.072753689,0.035491824,0.025531503,1,0.209468739,0.036489391,0.1156273,0.032656976,0.367812003,0,0.060466707,0.054920558,0.269533157,0.269533157,0.21589896,0.190878511,0.124106728,0.233865236
8224,12,17,343,0.111313231,0.088272012,0.036955796,1,0.314884786,0.036951476,0.286308104,0.048200301,0.45041788,0.091211118,0.156645283,0.154096544,0.216747717,0.216747716,0.155113637,0.177866161,0.065625683,0.293089851
8225,12,18,343,0.152881111,0.149496079,0.055714674,1,0.375143299,0.026004398,0.407919712,0.102343877,0.552697872,0.226631015,0.233482808,0.196425707,0.240588963,0.240588964,0.224569082,0.230023026,0.089778304,0.351083416
8226,12,19,343,0.14957837,0.326375129,0.058583376,1,0.409707316,0.002127629,0.582033946,0.126156855,0.630689331,0.340467065,0.314335644,0.29489696,0.260823667,0.260823667,0.251264393,0.268200845,0.124154895,0.400725605
8227,12,20,343,0.192815437,0.423984861,0.067064508,1,0.41245975,0.002588117,0.566122217,0.147181958,0.689931466,0.428385795,0.440998524,0.399318993,0.242154658,0.242154659,0.322223961,0.290382177,0.122176364,0.434191289
8228,12,21,343,0.23076914,0.575673114,0.059662344,1,0.388633996,0.025728068,0.650110544,0.212447647,0.686226777,0.506134987,0.533038497,0.441197365,0.294088095,0.294088096,0.427032173,0.442891597,0.113773331,0.460320468
8229,12,22,343,0.275101629,0.686803267,0.055404906,1,0.384621688,0.105239274,0.581189583,0.304034092,0.681643064,0.560358226,0.58519262,0.553225518,0.276816667,0.276816667,0.353443503,0.440418035,0.110633887,0.485733154
8230,12,23,343,0.366240292,0.711180709,0.043726695,1,0.406184333,0.288046802,0.498755144,0.415214963,0.644610235,0.599921346,0.525458038,0.413685232,0.20281218,0.20281218,0.401430964,0.442368746,0.131213054,0.51548357
8231,12,24,343,0.472644145,0.709156891,0.028989185,1,0.546659307,0.448368117,0.712856896,0.53706006,0.632796863,0.532569885,0.423771322,0.30004704,0.314056783,0.314056784,0.299603999,0.402458996,0.146802247,0.583460512
8232,12,1,344,0.560985704,0.614849324,0.017972793,1,0.758525268,0.495875714,0.917572781,0.601016836,0.635453293,0.439911664,0.409828484,0.28547728,0.18794772,0.18794772,0.291146278,0.274864317,0.285514414,0.641340174
8233,12,2,344,0.599399949,0.632085917,3.93E-05,1,0.867935463,0.50660941,0.960002805,0.649038622,0.627016963,0.289585411,0.298388719,0.281660258,0.182374537,0.182374536,0.258464843,0.253201604,0.212699801,0.670009949
8234,12,3,344,0.540997715,0.553226751,0.000121591,1,0.902363534,0.503913942,0.98856926,0.722872402,0.595951515,0.243121192,0.248351633,0.219604999,0.127898395,0.127898395,0.263861388,0.167583287,0.157147155,0.655643887
8235,12,4,344,0.515095308,0.507048851,0.00917148,1,0.935719438,0.493742647,0.977832219,0.705061593,0.522202073,0.232065246,0.203793377,0.157931,0.106714793,0.106714792,0.164389819,0.128097653,0.228699908,0.631146561
8236,12,5,344,0.483055835,0.404309746,0.018094629,1,0.979612803,0.458047034,0.98194419,0.701435097,0.485572036,0.206559002,0.162248447,0.13656038,0.088217758,0.088217758,0.105653688,0.087621913,0.069188856,0.610838643
8237,12,6,344,0.426345393,0.277237969,0.031044443,1,0.999889533,0.396939717,0.988082667,0.676050426,0.449846679,0.143303603,0.129557147,0.109580606,0.064086624,0.064086624,0.060000114,0.068457276,0.044621684,0.577206192
8238,12,7,344,0.377760081,0.197127278,0.051635143,1,0.978965466,0.337695581,0.956902321,0.659081007,0.405390529,0.121363982,0.130067602,0.134358436,0.069480986,0.069480986,0.089729585,0.072625346,0.049670622,0.540021451
8239,12,8,344,0.35379521,0.181549171,0.054936148,1,0.935565765,0.238493043,0.882241499,0.629610367,0.339488138,0.197030484,0.174216538,0.110547051,0.128617361,0.128617361,0.083356336,0.075487599,0.031827931,0.497378111
8240,12,9,344,0.314351669,0.155677805,0.063968432,1,0.903835234,0.200352705,0.874524676,0.60386659,0.305273516,0.180909603,0.192229867,0.138154224,0.250041633,0.250041634,0.089516379,0.114827261,0.003259041,0.469578023
8241,12,10,344,0.194163568,0.066686824,0.046813774,1,0.676237969,0.085527853,0.541459228,0.505278059,0.15304628,0.335923374,0.205510527,0.170508623,0.187774897,0.187774896,0.155049905,0.184535399,0.023994888,0.332927209
8242,12,11,344,0.099157721,0.025751264,0.037211767,0.989432077,0.521347862,0.020320822,0.407005975,0.376860437,0.073040468,0.317670703,0.502595901,0.543047249,0.184414208,0.184414208,0.258022219,0.246819317,0.075209804,0.246246985
8243,12,12,344,0.061276776,0.005232332,0.067044471,0.965829538,0.42859884,0.008918122,0.365927921,0.295793645,0.04910008,0.380456865,0.537551045,0.509088278,0.214905039,0.214905039,0.277808159,0.288296402,0.054447472,0.208343356
8244,12,13,344,0.054163514,0.000131504,0.111938755,0.901939544,0.361989551,0.018056462,0.302203927,0.246751489,0.034877687,0.263523877,0.309244573,0.361171007,0.287249982,0.287249983,0.357160449,0.427097649,0.108756117,0.184098294
8245,12,14,344,0.065731168,0,0.160689881,0.827830104,0.324350724,0.035995847,0.285117458,0.238082591,0.03133315,0.245900616,0.321363091,0.322017074,0.626388431,0.626388432,0.311140597,0.376272887,0.088726878,0.175808786
8246,12,15,344,0.08026435,4.23E-05,0.248484701,0.789706281,0.300940052,0.053859558,0.229260589,0.234423585,0.04317785,0.398992389,0.353958965,0.364779263,0.52329117,0.52329117,0.500822424,0.684066656,0.246072203,0.177414635
8247,12,16,344,0.083453321,0.000219543,0.347430287,0.755356025,0.304959224,0.066074261,0.251257552,0.250171161,0.060441711,0.228555397,0.274826288,0.351214051,0.356392026,0.356392027,0.875168325,0.840570924,0.568494679,0.188084602
8248,12,17,344,0.122847213,0.001836195,0.575169629,0.80628521,0.396562078,0.085395493,0.363765816,0.422857732,0.087286763,0.390151858,0.328514218,0.350238293,0.564055801,0.564055801,0.829141383,0.821317912,0.880001069,0.249416488
8249,12,18,344,0.226499663,0.005754999,0.74275747,0.920015423,0.546177342,0.142492991,0.606525635,0.52261983,0.169550204,0.475901663,0.373750746,0.395496727,0.772602675,0.772602675,0.738217712,0.746570825,0.854966701,0.352207825
8250,12,19,344,0.22991053,0.007118297,0.846368596,0.931798449,0.57657888,0.142557634,0.765140757,0.510172641,0.220287574,0.456369162,0.492549777,0.466406226,0.661546706,0.661546706,0.895928864,0.888410869,0.900422811,0.383308382
8251,12,20,344,0.214608988,0.012540681,0.950697086,0.947198454,0.506783431,0.113085682,0.716707199,0.379452304,0.223063333,0.365052164,0.34118104,0.298385292,0.397012443,0.397012443,0.709484457,0.585789203,0.840699077,0.363938763
8252,12,21,344,0.162715909,0.019609238,0.925938518,0.917842121,0.528042205,0.082138559,0.590698461,0.282060128,0.231874811,0.446995079,0.380551368,0.396242321,0.500076711,0.500076711,0.634889963,0.680022,0.83919007,0.34285095
8253,12,22,344,0.113406337,0.031663584,0.957961107,0.895709936,0.486696473,0.050615878,0.637752646,0.274352574,0.241566447,0.355779588,0.399165869,0.424696207,0.774645088,0.774645088,0.750827132,0.754627106,0.769472126,0.330238846
8254,12,23,344,0.080936926,0.055712437,1,0.89025804,0.414710287,0.034022764,0.400797691,0.236586913,0.26364249,0.510157823,0.62406826,0.591023803,0.792126063,0.792126063,0.693029761,0.6857841,0.80973625,0.307603335
8255,12,24,344,0.069364966,0.081277556,1,0.772206008,0.376175182,0.030892783,0.344705209,0.134581094,0.279537347,0.70719695,0.691778957,0.625529769,0.758928538,0.758928537,0.688040136,0.64776355,0.883792462,0.287149414
8256,12,1,345,0.080572233,0.111504681,1,0.715763014,0.335479929,0.034829216,0.31764676,0.068329078,0.30025973,0.937968021,0.845926163,0.787933588,0.765370131,0.765370131,0.788951638,0.807093857,0.875304342,0.281152031
8257,12,2,345,0.10252088,0.155874844,1,0.686792072,0.320973716,0.071445007,0.232770334,0.029363547,0.335100238,0.990837336,0.936040819,0.869726538,0.844787656,0.844787656,0.83764958,0.861291769,0.921842039,0.28994602
8258,12,3,345,0.122116434,0.195120758,1,0.720175616,0.297991535,0.121172634,0.160808467,0.006222978,0.391604744,0.928969382,0.939803363,0.834776938,0.921003163,0.921003163,0.98189372,0.987153769,0.863905549,0.30963537
8259,12,4,345,0.160967528,0.219435891,1,0.723085379,0.294941089,0.202864986,0.125733286,0.001073143,0.471045409,0.97384131,1,0.959325313,1,1,0.875540136,0.948553206,0.763427376,0.34335672
8260,12,5,345,0.222666862,0.386509995,1,0.698782542,0.285701366,0.324521595,0.10761529,0,0.555840121,0.947296497,1,1,0.97023237,0.970232369,0.984348058,0.947157263,0.723573925,0.397243898
8261,12,6,345,0.310527207,0.433275919,1,0.690029117,0.256901306,0.424847106,0.09991781,0,0.607287864,0.999685107,0.987835881,1,1,1,0.984062374,0.945467351,0.640506743,0.432733147
8262,12,7,345,0.389229615,0.517204365,0.999023968,0.662276637,0.241091904,0.522330337,0.093411823,0.000350637,0.650580465,1,1,0.996983285,0.979006583,0.979006588,0.936595683,0.988674107,0.435416222,0.468438496
8263,12,8,345,0.481233721,0.622527265,0.900876445,0.653313301,0.216286126,0.619385962,0.091036263,0.005435888,0.72140145,1,1,1,0.913325313,0.913325313,0.902528288,0.972364425,0.324373007,0.511408715
8264,12,9,345,0.59311426,0.744367488,0.815610086,0.632658787,0.203644889,0.632908762,0.079346331,0.021846418,0.792929754,1,0.981087443,0.906946538,0.955711306,0.955711307,0.996295329,0.975355087,0.325763136,0.554778337
8265,12,10,345,0.574704737,0.706193341,0.603846343,0.379534902,0.100816557,0.662873493,0.03840326,0.040259874,0.745788896,0.981328013,0.982973337,0.987716492,0.989540574,0.989540575,0.858659387,0.932425856,0.325448394,0.49111249
8266,12,11,345,0.523596802,0.691883148,0.371132929,0.221721582,0.041036042,0.712067183,0.025029665,0.014938935,0.62311088,0.99735582,0.972536981,0.985470296,1,1,0.860381844,0.889610412,0.250053912,0.418159101
8267,12,12,345,0.543789209,0.753744992,0.245044807,0.173949758,0.025747813,0.751282827,0.023075309,0.03448849,0.593508029,0.828313826,0.705088494,0.842371462,0.850394788,0.850394787,0.774752914,0.721003651,0.168792278,0.412168771
8268,12,13,345,0.577011153,0.802387055,0.192164772,0.159854197,0.026767928,0.821857249,0.045448104,0.049195254,0.614621545,0.740086078,0.737778663,0.643609288,0.706741569,0.706741568,0.811296107,0.7435863,0.120917015,0.432248532
8269,12,14,345,0.593757202,0.824286508,0.143171287,0.14227788,0.040473532,0.832241408,0.050880295,0.052731663,0.654199188,0.836513753,0.693416,0.848311307,0.362264484,0.362264484,0.745178638,0.663439988,0.038161948,0.447113907
8270,12,15,345,0.549050324,0.817307167,0.105170499,0.132938133,0.062995331,0.76818844,0.057358247,0.061760323,0.681881119,0.926081773,0.734124243,0.43156135,0.452135205,0.452135205,0.445044576,0.528416395,0.02187475,0.442357277
8271,12,16,345,0.532248998,0.808648522,0.10127875,0.128093964,0.082539962,0.793907878,0.062661912,0.094164778,0.71061121,0.612653315,0.321838945,0.134592548,0.419857621,0.419857621,0.34032327,0.600322663,0.020689632,0.452825911
8272,12,17,345,0.627714571,0.894017193,0.090815687,0.180513826,0.131292664,0.863269075,0.066149725,0.255857872,0.779528342,0.273329973,0.159006864,0.169909805,0.592889785,0.592889786,0.302446663,0.427783906,0,0.522801064
8273,12,18,345,0.761155628,0.948974505,0.112048153,0.284142927,0.187190237,0.898272277,0.077308154,0.65104092,0.847513601,0.322458834,0.264771968,0.19820854,0.667124688,0.667124687,0.293146729,0.285351276,0,0.615580532
8274,12,19,345,0.841168024,0.933040065,0.218655488,0.506792645,0.220144359,0.914962337,0.125484978,0.763089752,0.831376434,0.256992847,0.252467573,0.251057565,0.721958519,0.721958519,0.166914329,0.189203412,0,0.662779343
8275,12,20,345,0.854372794,0.829460331,0.378128504,0.609122453,0.36165787,0.940990862,0.328181179,0.831588294,0.805995447,0.26458028,0.235986352,0.247605383,0.410668314,0.410668314,0.048152488,0.073315941,0,0.703019348
8276,12,21,345,0.863242353,0.649392523,0.59448867,0.681355269,0.449367671,0.953681635,0.508726077,0.741732853,0.788382647,0.204872817,0.246335238,0.267445653,0.173783347,0.173783346,0.021600157,0.022536277,0.008915122,0.716710641
8277,12,22,345,0.838476243,0.558747295,0.691255286,0.770939116,0.674149307,0.913899022,0.536681044,0.742755424,0.762029103,0.394794583,0.325124025,0.256920785,0.070088431,0.070088431,0.045606449,0.025585607,0.041815832,0.742473849
8278,12,23,345,0.787597225,0.502130848,0.812330974,0.882069227,0.821287129,0.913058202,0.5249164,0.722631306,0.731619627,0.421559214,0.327564418,0.219971568,0.097285032,0.097285032,0.106566727,0.107839934,0.056131344,0.756345498
8279,12,24,345,0.766712701,0.331038683,0.903326325,0.880547039,0.836250633,0.902653442,0.615741776,0.780223264,0.696576468,0.426316738,0.25426668,0.199966311,0.110050335,0.110050336,0.135827482,0.157838598,0.084537789,0.741204554
8280,12,1,346,0.790437546,0.209421151,0.951176252,0.866246738,0.796827457,0.759353664,0.812257823,0.928232911,0.691571583,0.255307943,0.219770611,0.353087902,0.106202259,0.106202259,0.186638058,0.162279278,0.136043445,0.734677877
8281,12,2,346,0.755082757,0.115051163,0.997979856,0.871489636,0.803736046,0.716458713,0.906104483,0.963147293,0.69899806,0.296341658,0.252709806,0.24065274,0.152911544,0.152911543,0.159131453,0.239860058,0.27066806,0.728336769
8282,12,3,346,0.72844714,0.056737823,0.999636814,0.921196221,0.94534603,0.715461774,0.885914939,0.896006713,0.704308857,0.230250985,0.181991637,0.157561809,0.184597596,0.184597597,0.171072602,0.212448761,0.35025251,0.740517938
8283,12,4,346,0.661979468,0.019986481,1,0.889876777,0.972609821,0.695446548,0.834827141,0.972458696,0.705587582,0.188826293,0.165687099,0.127152696,0.179202958,0.179202959,0.186239511,0.185261339,0.416922659,0.728368377
8284,12,5,346,0.582246446,0.035256504,1,0.868161877,0.964815648,0.667223028,0.896161266,0.946293056,0.714734583,0.141818344,0.124568224,0.105834722,0.131699503,0.131699502,0.151938021,0.165332436,0.433385371,0.714149795
8285,12,6,346,0.591446921,0.097795658,1,0.791134544,0.951615857,0.665947401,0.620683199,0.886991958,0.757915847,0.156652943,0.114681922,0.082930297,0.092003904,0.092003904,0.179236695,0.150324048,0.397717475,0.707532472
8286,12,7,346,0.533020893,0.230725624,1,0.500254176,0.914930332,0.552860535,0.762756328,0.894934512,0.823830604,0.163913533,0.095639974,0.073530592,0.051359646,0.051359646,0.129235387,0.128461898,0.358426363,0.696036201
8287,12,8,346,0.474146407,0.313787695,1,0.355976938,0.882291616,0.35757936,0.553558129,0.898109726,0.867432046,0.288520813,0.132591293,0.080301121,0.051341921,0.051341921,0.098838746,0.104871593,0.411933184,0.662609208
8288,12,9,346,0.412943601,0.351151162,1,0.287071868,0.777111777,0.309532947,0.309998554,0.783148507,0.877547163,0.409058035,0.349200606,0.351259828,0.155869842,0.155869842,0.108723,0.105925545,0.368205517,0.613054539
8289,12,10,346,0.239607223,0.345548819,1,0.122454774,0.353415857,0.097315625,0.226861044,0.302976812,0.842865973,0.528300405,0.383823633,0.50579071,0.625823381,0.625823381,0.162301972,0.280304075,0.635963918,0.441242419
8290,12,11,346,0.126447623,0.325845297,0.999945416,0.066161366,0.17392827,0.042758207,0.083153006,0.225848773,0.755354776,0.772405504,0.742897212,0.785030544,0.6302346,0.630234599,0.539826868,0.430057466,0.43815291,0.348144682
8291,12,12,346,0.078989261,0.364642331,0.999785589,0.034211624,0.119340089,0.008825026,0.036082309,0.114588393,0.701685191,0.716763256,0.625885606,0.702866675,0.8497864,0.8497864,0.486957313,0.406020195,0.601452171,0.30655002
8292,12,13,346,0.077212732,0.442596084,0.999965243,0.012816096,0.073194209,0.009410688,0.01252301,0.103506543,0.656752995,0.703820825,0.780582188,0.727914568,0.862881006,0.862881006,0.64506507,0.701812744,0.780270098,0.291466428
8293,12,14,346,0.081917715,0.504973367,0.999023968,0.000267132,0.0434138,0.026755516,0.000538579,0.046197513,0.695825296,0.643978,0.658102094,0.707793594,0.837016463,0.837016463,0.833047033,0.816016075,0.973801254,0.299596484
8294,12,15,346,0.126690817,0.57160033,0.936286266,0.002155596,0.0221517,0.041130744,0,0.044190606,0.746953497,0.75356418,0.662332894,0.715199112,0.754209638,0.754209638,0.800753358,0.7801435,0.955132723,0.321627326
8295,12,16,346,0.224167546,0.66844447,0.986517288,0.018127329,0.016477021,0.044780336,0,0.031176625,0.807179906,0.841796637,0.774755357,0.773286106,0.638127688,0.638127687,0.819628239,0.768958687,0.980217992,0.365560645
8296,12,17,346,0.297215408,0.840850498,0.948532085,0.025579975,0.016162928,0.152055552,0,0.025567179,0.893146306,0.826359029,0.792484043,0.779913006,0.681725144,0.681725143,0.853504119,0.80248445,0.971399961,0.423765049
8297,12,18,346,0.416843924,0.920890987,0.889085929,0.057381616,0.005495617,0.380239139,0.007331526,0.015296214,0.931083598,0.654932857,0.658358512,0.571640075,0.663960931,0.663960931,0.794796469,0.749253512,0.946474136,0.478192867
8298,12,19,346,0.545151103,0.963758421,0.855585464,0.10949267,0.000433952,0.602613903,0.105978987,0.003349326,0.94148472,0.688662769,0.639203669,0.540421248,0.558544397,0.558544397,0.638027432,0.549759507,0.904789567,0.531090635
8299,12,20,346,0.672660794,0.994152176,0.679006049,0.197301819,0.013976128,0.66467597,0.230985921,0.026960677,0.944266108,0.577322364,0.551028609,0.460700095,0.554021656,0.554021656,0.646149519,0.670601132,0.875212786,0.57021997
8300,12,21,346,0.757352644,0.999593522,0.49286615,0.305945231,0.047754492,0.691571009,0.388803676,0.119097382,0.951391315,0.365414381,0.354285717,0.348825157,0.49653536,0.496535361,0.526507498,0.557480157,0.793684839,0.608059598
8301,12,22,346,0.814069453,0.998591558,0.344818515,0.360586702,0.116082371,0.699140777,0.492452074,0.22366811,0.908761443,0.367973477,0.488095672,0.398140729,0.56095314,0.56095314,0.476393432,0.418313741,0.778634789,0.627378812
8302,12,23,346,0.842893464,0.991023118,0.150503121,0.44603458,0.184667783,0.660499619,0.595405199,0.391529721,0.874686075,0.307946503,0.442991972,0.453737855,0.583886146,0.583886147,0.322143495,0.354852795,0.65568757,0.64390599
8303,12,24,346,0.859039175,0.980378175,0.044314458,0.466187746,0.24171473,0.646093693,0.695790086,0.524340871,0.801151536,0.323820592,0.304928124,0.319039226,0.62292552,0.62292552,0.507409156,0.552552104,0.641292213,0.644678278
8304,12,1,347,0.83329065,0.970960184,0.01316493,0.470169939,0.347175496,0.656397335,0.791661101,0.665514011,0.765517587,0.346121728,0.384914815,0.229195267,0.58119756,0.58119756,0.635920942,0.628625332,0.679736074,0.660147342
8305,12,2,347,0.769762568,0.981892112,0.008012449,0.435858059,0.471273338,0.632028551,0.787684402,0.775023136,0.724880022,0.520628213,0.619053006,0.565966368,0.584269405,0.584269404,0.564850807,0.481171132,0.577415707,0.66122694
8306,12,3,347,0.714075737,0.970113132,0,0.414644945,0.534149414,0.559946758,0.691930634,0.8254919,0.65235751,0.777796203,0.720674631,0.542319178,0.581256151,0.581256152,0.455104412,0.493301154,0.446743963,0.632602091
8307,12,4,347,0.673564447,0.928666477,0.000634217,0.386773112,0.632504041,0.531944303,0.66446028,0.818773831,0.599737481,0.718598606,0.761402251,0.607431888,0.753146888,0.753146887,0.461590021,0.523857951,0.318184256,0.617521115
8308,12,5,347,0.633372,0.753317668,0.067237418,0.326811974,0.669599904,0.50326311,0.599438473,0.850621466,0.51891788,0.858330846,0.823263881,0.816152456,0.94593263,0.945932625,0.286888838,0.44280541,0.293590128,0.574096028
8309,12,6,347,0.593740949,0.602128248,0.12863063,0.274122084,0.698016359,0.462915583,0.528356241,0.82988606,0.478572039,0.963619235,0.971557737,0.990758537,0.768790006,0.768790007,0.290062487,0.376417219,0.205505163,0.537726851
8310,12,7,347,0.523459383,0.406698593,0.293302479,0.270398876,0.706659747,0.453347908,0.458330006,0.844327354,0.388628173,1,0.987397131,0.992625716,0.749469875,0.749469875,0.363886893,0.493664504,0.197376341,0.489607323
8311,12,8,347,0.49350278,0.276800941,0.44302394,0.223892025,0.724413029,0.471081196,0.396042681,0.814328312,0.313904109,0.969878322,0.999266151,1,0.7152282,0.715228199,0.559242667,0.756688238,0.193446205,0.45576481
8312,12,9,347,0.448211338,0.18212719,0.569721713,0.175620633,0.706596786,0.428733365,0.318399038,0.788635022,0.283003842,1,1,1,0.6870783,0.6870783,0.529170156,0.736550806,0.240663916,0.421566563
8313,12,10,347,0.334917058,0.076202014,0.474176753,0.114282808,0.602005553,0.327087827,0.14524379,0.766316796,0.225248771,1,1,1,0.551172615,0.551172615,0.56386423,0.564101816,0.306845992,0.332986036
8314,12,11,347,0.220254183,0.027019541,0.289435567,0.032453764,0.43436985,0.220277245,0.019848015,0.664962383,0.187290248,1,1,1,0.376408398,0.376408398,0.468740346,0.42320159,0.370125174,0.235534671
8315,12,12,347,0.169745817,0.021346468,0.265893559,0.012291854,0.289968452,0.168957396,0.010045526,0.566293447,0.136529631,1,1,0.996233817,0.311412096,0.311412096,0.290553212,0.340994179,0.376773954,0.176676911
8316,12,13,347,0.147072864,0.034583423,0.29744233,0.009354614,0.207316976,0.145680387,0.01948446,0.488056406,0.093412136,1,1,1,0.288556576,0.288556576,0.498194366,0.426160842,0.392942488,0.144725156
8317,12,14,347,0.10542958,0.051474356,0.408616165,0.008518266,0.184617171,0.11766365,0.019824519,0.431935192,0.074203527,1,1,0.977072,0.372740983,0.372740984,0.739444255,0.686717031,0.48525876,0.129944121
8318,12,15,347,0.121476543,0.057091516,0.405535602,0.004311561,0.152962831,0.114815128,0.015261296,0.435580605,0.084813308,1,1,1,0.579800487,0.579800487,0.774693605,0.724711063,0.517813323,0.130297925
8319,12,16,347,0.126403481,0.059210053,0.602425577,0.003303706,0.158207442,0.144204961,0.028807664,0.494591626,0.134707155,0.999060272,1,0.999749777,0.394379139,0.394379138,0.630534177,0.612614035,0.34534046,0.161048556
8320,12,17,347,0.175510729,0.106018372,0.684495943,0.005872334,0.241847252,0.294481254,0.065926065,0.572234791,0.212865613,0.931210758,0.997560143,0.984780672,0.892608819,0.892608819,0.442467214,0.3224895,0.243236631,0.230300515
