Time,Month,Hour,Day,PJM_AP,PJM_ATSI,PJM_COMD,PJM_Dom,PJM_EMAC,PJM_PENE,PJM_SMAC,PJM_WMAC,PJM_West,osw_zone1,osw_zone2,osw_zone3,osw_zone4,osw_zone5,SOLAR
7432,11,17,310,195.5128125,3.215671185,0.857512376,60.00004716,34.62840614,89.9064845,27.62470891,2.14378079,239.5981549,0,0,0,0,0,653.4875785
7433,11,18,310,0,0.428756188,0,0,0,0,0,0,72.03103559,0,0,0,0,0,72.45979177
7434,11,19,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7435,11,20,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7436,11,21,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7437,11,22,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7438,11,23,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7439,11,24,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7440,11,1,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7441,11,2,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7442,11,3,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7443,11,4,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7444,11,5,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7445,11,6,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7446,11,7,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7447,11,8,311,0,0,5.573830294,21.34777112,52.7908913,0,0,0,0,0,0,0,0,0,79.71249271
7448,11,9,311,291.9829477,49.09258165,12.00517306,346.5663813,538.408689,133.0200701,156.540016,78.24800263,252.3396324,0,0,0,0,0,1858.203494
7449,11,10,311,454.0527753,123.6961591,16.29273385,477.1127864,717.1732329,227.4624134,240.2911018,114.9066558,532.341092,0,0,0,0,0,2903.32895
7450,11,11,311,339.3605076,126.0543132,33.22860325,463.294239,686.4330725,192.3828413,210.2547206,111.0478488,504.6574295,0,0,0,0,0,2666.713576
7451,11,12,311,205.802959,115.1210311,39.65994601,371.4943107,616.8883085,124.0482922,128.2575717,94.96948872,449.9252678,0,0,0,0,0,2146.167176
7452,11,13,311,114.2635186,106.3315278,28.72666395,380.9568157,526.9574931,126.8319933,56.5648787,22.29532118,443.3999091,0,0,0,0,0,1806.328122
7453,11,14,311,133.7719271,108.046556,23.79596761,392.9945983,450.2939128,100.5662123,60.94975371,17.15024632,452.8022014,0,0,0,0,0,1740.371375
7454,11,15,311,95.8270028,118.122324,15.64959989,406.7568329,464.2501522,151.9602907,51.52227284,14.57771049,492.7058084,0,0,0,0,0,1811.371994
7455,11,16,311,17.79338108,123.0530203,6.216964251,396.7128742,462.2320589,176.0213015,25.8707585,8.789501679,523.0856641,0,0,0,0,0,1739.775525
7456,11,17,311,16.29273444,86.60874887,1.286268514,268.9918079,153.1924692,94.90892477,9.208235794,1.071890395,327.075442,0,0,0,0,0,958.636522
7457,11,18,311,0,5.573830294,0,0,0,0,0,0,41.58934789,0,0,0,0,0,47.16317818
7458,11,19,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7459,11,20,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7460,11,21,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7461,11,22,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7462,11,23,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7463,11,24,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7464,11,1,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7465,11,2,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7466,11,3,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7467,11,4,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7468,11,5,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7469,11,6,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7470,11,7,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7471,11,8,312,0,0,1.071890395,0.856358153,15.08797451,0,0,0,0,0,0,0,0,0,17.01622306
7472,11,9,312,290.9110583,4.28756158,7.503232965,185.8481364,239.8786534,128.1792558,16.88176554,58.31084196,152.4530182,0,0,0,0,0,1084.253524
7473,11,10,312,468.4161008,19.29402831,11.79079455,200.1326678,454.4490656,196.8976273,82.4356372,116.1929205,396.4187129,0,0,0,0,0,1946.027555
7474,11,11,312,460.0553738,52.30825304,22.93845513,227.5498739,486.6420072,228.1055522,170.3523686,113.1916276,404.7902886,0,0,0,0,0,2165.9338
7475,11,12,312,418.4660179,56.38143849,24.86785701,290.9842298,487.2152243,186.1401997,201.2657329,102.4727209,338.5898222,0,0,0,0,0,2106.383243
7476,11,13,312,394.8844256,46.3056673,31.94233533,314.4350985,528.9642033,163.2538006,207.6237972,98.61392034,394.6756122,0,0,0,0,0,2180.69886
7477,11,14,312,405.388957,56.81018914,34.72924968,344.8399105,566.1665985,166.4694688,222.3131265,105.4740201,481.5803066,0,0,0,0,0,2383.771827
7478,11,15,312,315.7789265,53.38014243,31.94233533,355.9670454,629.1565275,106.7228847,239.6333922,114.9066558,475.6960095,0,0,0,0,0,2323.183919
7479,11,16,312,178.7913216,36.65865315,43.73312828,255.22402,634.0976349,80.39359861,197.5385855,110.6190854,412.6863764,0,0,0,0,0,1949.742404
7480,11,17,312,69.67287588,12.00517306,10.50452583,173.4536583,246.406427,36.59444927,71.47344885,22.93845513,225.9024294,0,0,0,0,0,868.9514428
7481,11,18,312,0,0,0,0,0,0,0,0,21.22343038,0,0,0,0,0,21.22343038
7482,11,19,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7483,11,20,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7484,11,21,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7485,11,22,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7486,11,23,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7487,11,24,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7488,11,1,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7489,11,2,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7490,11,3,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7491,11,4,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7492,11,5,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7493,11,6,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7494,11,7,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7495,11,8,313,0,0,0,0,1.514089303,0,0,0,0,0,0,0,0,0,1.514089303
7496,11,9,313,8.146367297,3.430049504,4.930695937,18.21717722,112.8601894,2.537226189,1.753949699,4.28756158,16.1250059,0,0,0,0,0,172.2882227
7497,11,10,313,6.002586332,14.36333197,14.57771049,27.58967894,139.238188,3.820284653,17.10100908,3.001293266,44.88848172,0,0,0,0,0,270.5825644
7498,11,11,313,8.789501279,19.50840523,33.8717388,37.91274566,129.9642487,4.898595197,17.53949679,3.430049504,96.84618354,0,0,0,0,0,352.7609647
7499,11,12,313,17.15024632,31.29919978,69.02974232,83.66462349,120.042936,7.870997399,12.277648,4.28756158,95.05320339,0,0,0,0,0,440.6761582
7500,11,13,313,19.07964939,11.36203831,71.81665986,40.00964012,92.44529692,9.150845964,17.97798429,4.501939699,98.94892918,0,0,0,0,0,365.2929837
7501,11,14,313,15.00646593,10.71890435,64.52780302,58.65843302,58.31515992,7.448661704,11.18142965,4.28756158,95.67342447,0,0,0,0,0,325.8178436
7502,11,15,313,8.57512316,15.86397841,13.29144098,36.05704936,34.37132348,4.46983896,6.796555047,2.358158909,69.91122862,0,0,0,0,0,191.6946969
7503,11,16,313,8.57512316,6.645720489,22.72407661,36.79657875,33.18103257,3.407578785,2.411680849,0.857512376,45.39308104,0,0,0,0,0,159.9923846
7504,11,17,313,12.86268502,1.715024752,7.074476727,16.61374854,6.583515587,2.358158909,0.219243725,0,21.47923783,0,0,0,0,0,68.90609108
7505,11,18,313,0,0,0,0,0,0,0,0,0.428756188,0,0,0,0,0,0.428756188
7506,11,19,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7507,11,20,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7508,11,21,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7509,11,22,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7510,11,23,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7511,11,24,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7512,11,1,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7513,11,2,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7514,11,3,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7515,11,4,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7516,11,5,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7517,11,6,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7518,11,7,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7519,11,8,314,0,0,0.643134257,0,2.187571621,0,0,0,0,0,0,0,0,0,2.830705878
7520,11,9,314,257.0393227,43.30437444,83.39307429,286.3271369,453.9504095,106.7036211,170.1331277,48.4494461,271.5205724,0,0,0,0,0,1720.821085
7521,11,10,314,377.5198072,43.9475068,128.6268554,501.7904517,607.9786985,97.43903006,263.3117091,63.24153191,563.3115537,0,0,0,0,0,2647.167144
7522,11,11,314,352.6519438,12.86268474,112.9772523,498.6866788,556.1912137,90.47188024,257.8306084,104.8308814,544.4348327,0,0,0,0,0,2530.937976
7523,11,12,314,379.663586,20.79467474,108.6896947,469.5904657,611.2117723,154.8563507,236.3447265,108.2609313,568.327109,0,0,0,0,0,2657.739311
7524,11,13,314,414.1784539,46.09128878,104.6165061,452.7162252,652.5009325,198.147888,227.7942141,90.68193114,577.9095334,0,0,0,0,0,2764.636973
7525,11,14,314,457.0540809,42.66123888,113.6203783,476.7155379,702.4426227,197.2172418,241.8258142,113.406003,622.9889593,0,0,0,0,0,2967.931877
7526,11,15,314,499.9296951,24.43910157,109.9759594,511.9230984,779.1987519,225.2519227,265.0656493,123.9105344,653.9794905,0,0,0,0,0,3193.674203
7527,11,16,314,498.4290423,14.79208741,84.6793454,507.373965,762.1304236,161.072897,262.2154785,121.3379922,659.9943651,0,0,0,0,0,3072.025596
7528,11,17,314,266.9007217,5.359452175,25.29661404,284.35194,325.16834,76.60932062,131.1077392,52.52263155,498.8399257,0,0,0,0,0,1666.156685
7529,11,18,314,0,0,0,0,0,0,0,0,52.09387611,0,0,0,0,0,52.09387611
7530,11,19,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7531,11,20,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7532,11,21,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7533,11,22,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7534,11,23,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7535,11,24,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7536,11,1,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7537,11,2,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7538,11,3,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7539,11,4,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7540,11,5,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7541,11,6,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7542,11,7,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7543,11,8,315,0,0,0,0,1.096218549,0,0,0,0,0,0,0,0,0,1.096218549
7544,11,9,315,285.3372296,27.01163899,55.09516738,350.0192969,478.049225,115.4546067,111.3758041,74.38919569,346.7944566,0,0,0,0,0,1843.526621
7545,11,10,315,476.3481028,70.74477047,91.11068817,513.8206977,755.8049627,218.0080005,251.9110389,115.5497818,757.5773083,0,0,0,0,0,3250.875351
7546,11,11,315,470.7742677,113.1916276,61.31213483,500.2007743,726.5849049,229.8205675,242.4835499,113.6203783,848.4507682,0,0,0,0,0,3306.438973
7547,11,12,315,429.1849246,111.2622242,76.53297449,461.1361651,663.3624267,207.2762598,219.9014375,102.2583456,795.5776569,0,0,0,0,0,3066.492415
7548,11,13,315,408.1758682,102.4727209,67.52909589,441.9396001,641.7105719,194.5098765,213.5433797,98.1851633,729.0435778,0,0,0,0,0,2897.109854
7549,11,14,315,430.0424323,96.25575983,97.54203094,460.3072939,683.0559794,205.570862,226.9172375,104.8308814,695.2167277,0,0,0,0,0,2999.739205
7550,11,15,315,468.6304889,109.7615841,98.1851633,489.8694909,736.1263086,226.4162047,247.0876609,114.9066558,771.4173058,0,0,0,0,0,3262.400863
7551,11,16,315,459.412235,119.1942134,94.11198104,479.2846176,699.9768779,224.0869284,239.8526331,108.90407,779.3452755,0,0,0,0,0,3204.168832
7552,11,17,315,241.1753443,80.1774061,14.79208741,262.3189555,262.6801281,113.483469,117.0761457,47.3775567,528.7619675,0,0,0,0,0,1667.84306
7553,11,18,315,0,0,0,0,0,0,0,0,38.3736769,0,0,0,0,0,38.3736769
7554,11,19,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7555,11,20,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7556,11,21,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7557,11,22,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7558,11,23,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7559,11,24,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7560,11,1,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7561,11,2,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7562,11,3,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7563,11,4,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7564,11,5,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7565,11,6,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7566,11,7,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7567,11,8,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7568,11,9,316,60.66899928,1.500646633,34.9436282,214.4433578,233.8472902,65.02509234,43.41025529,45.66253175,48.73550878,0,0,0,0,0,748.2373103
7569,11,10,316,142.5614239,7.288855245,29.36979631,234.1161113,316.9047203,124.7492059,34.64050771,14.57771049,141.3806099,0,0,0,0,0,1045.588941
7570,11,11,316,248.2498194,9.218257917,56.59581382,199.6474121,312.0778863,142.2761516,93.8363106,49.73571401,133.3361716,0,0,0,0,0,1244.973537
7571,11,12,316,226.8120155,17.79338028,29.79855334,208.3222924,353.2345246,137.0033703,105.236984,60.02586372,113.4934397,0,0,0,0,0,1251.720424
7572,11,13,316,253.1805157,16.07835692,26.36850504,73.59516293,348.7217262,126.0033699,108.0871515,64.09904598,100.7624715,0,0,0,0,0,1116.896306
7573,11,14,316,173.8606269,14.14895345,13.5058195,49.45840364,283.170774,85.48982591,54.59168453,77.39048856,93.65819581,0,0,0,0,0,845.2747723
7574,11,15,316,75.24670897,12.86268474,9.218257917,27.26735158,183.0972862,35.27217491,59.85353455,67.7434776,72.9477343,0,0,0,0,0,543.5092107
7575,11,16,316,31.94233493,6.860099008,3.858805342,8.200688725,97.99704795,9.150845964,31.1326077,21.65218722,31.98838066,0,0,0,0,0,242.7829975
7576,11,17,316,11.14765999,6.645720489,0,1.507217062,22.96249333,3.41078886,12.05840425,3.001293266,17.15481022,0,0,0,0,0,77.88838746
7577,11,18,316,0,0,0,0,0,0,0,0,0.428756188,0,0,0,0,0,0.428756188
7578,11,19,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7579,11,20,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7580,11,21,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7581,11,22,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7582,11,23,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7583,11,24,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7584,11,1,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7585,11,2,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7586,11,3,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7587,11,4,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7588,11,5,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7589,11,6,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7590,11,7,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7591,11,8,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7592,11,9,317,15.43522177,1.286268514,20.15153919,22.62887241,9.965275047,26.1944633,9.208236509,3.215671185,24.26189027,0,0,0,0,0,132.3474382
7593,11,10,317,36.65865235,5.788208413,91.53943882,70.76494215,76.08503953,44.84144885,25.8707585,13.72019802,61.78111066,0,0,0,0,0,427.0497973
7594,11,11,317,70.53038995,28.51228543,106.7602849,99.44816921,101.2319261,58.15145462,28.50168351,19.07964979,107.2426135,0,0,0,0,0,619.458457
7595,11,12,317,65.3853147,38.15929958,106.5459095,94.61239653,141.5489054,31.5378656,38.80613775,25.72536948,193.6993387,0,0,0,0,0,736.0205373
7596,11,13,317,45.44815403,37.73054254,103.9733737,62.50240363,181.0732914,36.84023289,54.37244201,14.36333197,195.5930672,0,0,0,0,0,731.8968393
7597,11,14,317,23.79596801,32.15671385,113.8347664,62.89278547,144.0059102,30.09569734,52.618492,7.288855245,159.8487476,0,0,0,0,0,626.5379361
7598,11,15,317,17.57900336,20.36591771,124.5536604,54.60275803,108.3677418,15.16306232,31.13260852,7.074476727,83.69261988,0,0,0,0,0,462.5318487
7599,11,16,317,21.65218642,10.07576959,108.90407,24.09485626,43.79795151,10.80166943,3.72714315,5.359452175,60.95655655,0,0,0,0,0,289.3696551
7600,11,17,317,10.07576999,13.07706326,33.44298176,9.050174563,11.93299924,3.40436891,1.3154623,1.715024752,83.67782899,0,0,0,0,0,167.6916738
7601,11,18,317,0,0,0,0,0,0,0,0,3.430049304,0,0,0,0,0,3.430049304
7602,11,19,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7603,11,20,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7604,11,21,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7605,11,22,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7606,11,23,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7607,11,24,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7608,11,1,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7609,11,2,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7610,11,3,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7611,11,4,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7612,11,5,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7613,11,6,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7614,11,7,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7615,11,8,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7616,11,9,318,134.6294379,16.50711236,81.89242786,21.39587702,176.8906914,70.52899586,52.39924948,22.5096981,72.54102482,0,0,0,0,0,649.2945149
7617,11,10,318,292.4117047,91.3250635,118.979838,50.17044487,298.7220968,155.6542662,122.3379892,99.90018506,312.2112206,0,0,0,0,0,1541.712809
7618,11,11,318,329.4991149,81.89242786,111.9053629,123.9017159,386.7955705,164.3153602,140.5352217,92.39695289,354.1161322,0,0,0,0,0,1785.357859
7619,11,12,318,332.0716507,76.7473562,99.90018506,143.4281497,383.0196017,150.9058445,115.1029483,103.5446167,375.1827696,0,0,0,0,0,1779.903122
7620,11,13,318,307.8469197,74.60357102,97.32764923,132.3635485,390.6658503,141.4796353,145.1393393,90.46754942,362.6970326,0,0,0,0,0,1742.591095
7621,11,14,318,333.3579218,46.3056673,106.3315278,119.1883116,373.2183977,114.8660424,87.03975474,99.2570527,330.9559319,0,0,0,0,0,1610.520608
7622,11,15,318,302.4874791,47.3775567,115.5497818,80.74707025,331.0978635,127.8564344,92.52084892,107.8321807,352.8137521,0,0,0,0,0,1558.282967
7623,11,16,318,279.7633977,30.22731038,100.3289421,48.68317838,302.8484512,60.53920025,89.67067812,63.24153191,247.2408679,0,0,0,0,0,1222.543558
7624,11,17,318,88.32376903,17.15024632,29.79855334,37.4556469,88.86174396,20.39090185,33.98277605,30.01293186,127.3599931,0,0,0,0,0,473.3365624
7625,11,18,318,0,0,0,0,0,0,0,0,12.00517244,0,0,0,0,0,12.00517244
7626,11,19,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7627,11,20,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7628,11,21,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7629,11,22,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7630,11,23,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7631,11,24,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7632,11,1,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7633,11,2,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7634,11,3,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7635,11,4,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7636,11,5,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7637,11,6,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7638,11,7,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7639,11,8,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7640,11,9,319,8.146367122,1.071890395,17.57900336,7.337458558,24.00453281,2.134150668,3.069412076,0.857512376,13.38273404,0,0,0,0,0,77.58306141
7641,11,10,319,15.86397841,3.430049504,4.501939699,23.47835886,39.59375076,8.718879651,9.427479647,4.501939699,40.32304077,0,0,0,0,0,149.839417
7642,11,11,319,18.22213731,5.788208413,2.358158909,18.10722136,52.0745782,11.68807257,8.769748803,11.57641683,51.62329269,0,0,0,0,0,180.2078351
7643,11,12,319,28.72666355,4.716317818,8.789501679,22.56702185,51.42712883,18.50323015,12.7161355,9.861391874,121.817858,0,0,0,0,0,279.1252493
7644,11,13,319,34.08611572,12.4339285,13.29144098,41.32510182,42.25301634,21.277305,13.15462341,7.717610685,119.1112993,0,0,0,0,0,304.6504417
7645,11,14,319,28.08352879,11.36203831,18.65089275,36.62544086,41.63895803,15.92748265,22.14361515,5.145074056,135.7151626,0,0,0,0,0,315.2921932
7646,11,15,319,19.50840563,7.717610685,7.503232965,36.72098467,33.57566158,9.13479599,11.61991715,3.001293266,114.5796685,0,0,0,0,0,243.3615704
7647,11,16,319,11.14766019,6.860099008,1.715024752,15.73677356,17.38805927,9.771509798,7.892773392,2.358158909,128.675155,0,0,0,0,0,201.5452138
7648,11,17,319,87.25188023,0.643134257,0.214378094,0.856358178,8.70418705,16.02378486,1.534706051,1.071890395,206.6868998,0,0,0,0,0,322.9872189
7649,11,18,319,0,0,0,0,0,0,0,0,2.14378079,0,0,0,0,0,2.14378079
7650,11,19,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7651,11,20,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7652,11,21,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7653,11,22,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7654,11,23,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7655,11,24,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7656,11,1,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7657,11,2,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7658,11,3,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7659,11,4,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7660,11,5,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7661,11,6,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7662,11,7,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7663,11,8,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7664,11,9,320,237.7452944,11.14766059,4.073183461,308.5704938,426.3940428,36.07581256,116.8569016,61.31213483,174.3295945,0,0,0,0,0,1376.505118
7665,11,10,320,343.6480652,2.572537028,18.65089275,496.1038548,717.2424657,61.89678782,240.7295966,70.10163172,397.1168282,0,0,0,0,0,2348.06266
7666,11,11,320,373.8753819,7.074476727,13.5058195,488.3485228,676.1657755,54.07324629,235.6869908,59.8114884,484.9866641,0,0,0,0,0,2393.528366
7667,11,12,320,340.4323906,11.57641683,31.94233533,449.9279177,551.0538753,148.8622712,218.585979,96.89889219,603.6420714,0,0,0,0,0,2452.92215
7668,11,13,320,361.2270717,10.71890435,18.65089275,430.2997304,563.1563893,126.0586408,208.9392556,68.60098528,544.8232905,0,0,0,0,0,2332.475161
7669,11,14,320,308.0613014,15.00646593,17.57900336,452.1134802,574.5626859,135.1299373,221.8746316,68.17222825,526.4536769,0,0,0,0,0,2318.953411
7670,11,15,320,425.1117424,8.789501679,8.789501679,448.0640083,591.8539051,121.0066645,217.9282564,58.95397432,524.8607374,0,0,0,0,0,2405.358292
7671,11,16,320,382.4505035,3.215671185,5.145074056,477.7774073,494.7781888,64.41154391,215.2973264,64.52780302,494.509898,0,0,0,0,0,2202.113416
7672,11,17,320,180.0775912,1.071890395,0.643134257,244.8213535,172.5455302,34.82806554,95.15177229,36.65865315,295.7904457,0,0,0,0,0,1061.588436
7673,11,18,320,0,0,0,0,0,0,0,0,9.432635586,0,0,0,0,0,9.432635586
7674,11,19,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7675,11,20,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7676,11,21,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7677,11,22,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7678,11,23,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7679,11,24,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7680,11,1,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7681,11,2,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7682,11,3,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7683,11,4,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7684,11,5,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7685,11,6,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7686,11,7,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7687,11,8,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7688,11,9,321,100.5433238,27.44039603,2.14378079,299.2942071,395.613714,20.50004477,19.2934472,43.9475068,151.5294356,0,0,0,0,0,1060.305856
