Time,Month,Hour,Day,PJM_AP,PJM_ATSI,PJM_COMD,PJM_Dom,PJM_EMAC,PJM_PENE,PJM_SMAC,PJM_WMAC,PJM_West,osw_zone1,osw_zone2,osw_zone3,osw_zone4,osw_zone5,onsh_WIND
7093,10,14,296,1363.134154,784.3116118,53.01791619,200.1585876,627.6319991,722.0705918,130.1479704,480.4603848,1250.770717,13896.01374,5318.612178,70.021377,19.6783644,138.732469,5611.703932
7094,10,15,296,1548.092192,780.8763658,68.42336194,252.9406287,862.2994253,759.6729418,154.6544993,572.9270167,1346.154005,14994.33886,10407.72391,70.021377,24.3505933,171.671683,6346.040437
7095,10,16,296,1511.045994,739.1414851,101.1522698,277.6125312,1050.168475,742.2767152,213.6946546,567.0553226,1397.308805,14994.74575,14994.16197,70.021377,9.98840849,70.4182798,6599.456252
7096,10,17,296,1549.42819,729.7783739,89.94250478,303.5680469,1135.017536,758.2545625,233.7723584,541.9090716,1515.608745,14994.6098,14994.37445,70.021377,7.96677633,56.1657731,6857.279389
7097,10,18,296,1622.247951,814.8735821,121.1827339,535.4925855,1289.90473,759.6634373,447.1727631,566.0834382,1766.660304,14994.52712,14994.76183,70.021377,7.10236343,50.0716622,7923.281525
7098,10,19,296,1638.473044,849.5962107,142.0063032,631.4061831,1387.082032,759.4971823,447.0356666,602.4663516,2073.471363,14994.74188,14994.76212,70.021377,1.98816019,14.0165293,8531.034336
7099,10,20,296,1619.114435,724.0340558,144.1887187,689.9727155,1453.259138,727.5687046,447.1727631,603.2461296,2186.30515,14994.76217,14994.7615,70.021377,9.57453028,67.5004385,8594.86181
7100,10,21,296,1606.72293,802.4242732,142.0191507,680.3345764,1426.990684,731.2334743,447.1727631,603.2454361,2091.805316,14994.76152,14994.77044,70.021377,23.5414872,165.967485,8531.948604
7101,10,22,296,1551.821953,860.6842467,126.5147413,625.1714715,1487.577034,750.1638082,447.1727631,601.6989806,2127.88568,14994.77554,14994.78946,70.021377,41.2143248,290.56099,8578.690679
7102,10,23,296,1501.323036,805.729329,99.14372051,697.1489538,1487.833682,729.6462144,447.1727631,603.2461296,2065.979327,14994.82686,14994.82681,70.021377,42.0729933,296.614603,8437.223156
7103,10,24,296,1446.890479,851.659084,102.1682614,669.1906436,1483.271157,718.0104875,447.1727631,603.0328822,1951.851103,14994.82711,14994.82724,70.021377,50.1514656,353.567833,8273.246861
7104,10,1,297,1292.092729,793.8718962,52.23470297,631.453651,1468.054126,716.7173792,446.6086955,603.02072,1884.348644,14994.82697,14994.82751,70.021377,36.626843,258.219243,7888.402544
7105,10,2,297,1286.606667,786.6057798,78.70822727,624.6009257,1481.487153,722.1114907,443.3261729,603.2461296,1781.21064,14994.75939,14994.82728,70.021377,27.7163687,195.400399,7807.903187
7106,10,3,297,1426.659182,774.3610908,62.26240327,611.5432881,1478.315281,721.8698083,446.976905,602.9783437,1670.591198,14994.8272,14994.99228,70.021377,77.4807532,546.23931,7795.5575
7107,10,4,297,1403.121173,723.0789808,49.48602236,607.0563147,1479.075465,714.0292118,437.6307203,584.1895077,1577.080815,14994.77189,14995.84133,70.021377,82.3915645,580.86053,7574.748211
7108,10,5,297,1259.798259,802.9939155,33.50409823,619.978751,1477.926815,724.5467943,420.9478165,557.2431271,1503.922863,14994.7972,14994.73547,70.021377,85.5409694,603.063834,7400.862439
7109,10,6,297,1237.376271,735.0172186,31.32197406,640.5881598,1482.273846,713.0013967,446.7183727,575.3247261,1441.31054,14994.75803,14994.49222,70.021377,90.5761683,638.561987,7302.932505
7110,10,7,297,1215.005443,609.6018646,32.37369976,654.619399,1486.240775,694.1910468,446.6870408,587.8857494,1334.576843,14994.76229,9815.326799,70.021377,92.0925653,649.252585,7061.18186
7111,10,8,297,1257.231634,571.9408355,32.00280998,689.2328367,1484.992384,699.1487966,447.1727631,593.4013058,1204.963767,14994.39066,14994.17402,70.021377,87.0914707,613.994868,6980.087133
7112,10,9,297,1118.536793,413.4091374,29.11689778,695.0889819,1466.871749,703.9883942,382.3715424,597.4877848,925.5102604,14994.21554,14994.20972,70.021377,84.3952196,594.986298,6332.38154
7113,10,10,297,1089.693299,240.5894289,9.876806124,662.0924177,1459.653233,676.3342105,421.0614541,564.1312838,491.9673012,14994.3644,14994.42197,70.021377,93.832529,661.519329,5615.399434
7114,10,11,297,1164.545893,243.9333251,14.71523146,651.0111582,1434.202119,664.2899561,447.1368133,578.4419956,485.8356919,14994.1996,14994.11287,70.021377,87.1101452,614.126524,5684.112184
7115,10,12,297,1222.748135,260.3516382,16.90582583,583.0772061,1414.920815,641.7286631,447.1152535,587.497626,509.4103718,13698.68176,14994.56381,195.5509369,91.4658554,644.834281,5683.755535
7116,10,13,297,1251.224315,323.6578483,9.285259826,485.4120627,1392.823663,668.8589431,421.8048645,562.3993677,491.0196921,8562.301763,13575.04169,70.021377,86.6678319,611.008215,5606.486016
7117,10,14,297,1192.303735,335.8709,9.002067735,388.6404367,1332.695558,686.1431285,422.9057569,574.118308,464.2899468,5558.865726,9658.120104,70.021377,90.013896,634.597967,5405.969837
7118,10,15,297,1136.046808,276.7695179,11.79751549,341.7263305,1290.726796,687.5366783,370.8032563,569.5590874,500.1044807,4135.459131,7093.174146,70.021377,91.9819334,648.472631,5185.070471
7119,10,16,297,1045.775338,261.7121069,11.65579472,322.1480465,1261.663804,634.0039467,383.7381029,531.7175388,527.8407623,2091.618252,4721.229826,70.021377,83.0300483,585.361841,4980.255441
7120,10,17,297,1091.713284,214.7315071,17.7670982,383.191479,1285.562033,596.2781438,433.9096116,492.9099229,545.7662963,1259.299832,3630.219565,70.021377,71.6064064,504.825165,5061.829376
7121,10,18,297,1166.309129,240.5595173,30.56194407,622.5377832,1381.150052,603.7412297,433.5500383,511.4044937,698.904123,569.2499474,2702.807382,70.021377,69.6078556,490.735382,5688.718311
7122,10,19,297,1187.092434,247.9080986,64.55417912,635.4142148,1371.051026,610.5186522,438.7813815,577.7888692,872.2838801,696.716375,2110.574029,70.021377,44.3268085,312.504,6005.392736
7123,10,20,297,1179.337565,204.3615353,107.4045681,611.7373525,1380.760853,681.19607,446.882217,588.3216577,929.2193539,1559.149357,2096.914491,70.021377,39.538338,278.745283,6129.221173
7124,10,21,297,1141.892476,188.1840525,133.9675929,632.2920924,1377.703454,650.023469,447.1727631,595.4188317,998.4991335,4979.173695,3323.24035,70.021377,48.8233988,344.204962,6165.153865
7125,10,22,297,1105.919534,154.017029,159.1989453,670.2299373,1368.870206,538.8065546,447.1727631,574.3674748,995.0612341,8476.223961,5413.045784,70.021377,55.1726768,388.967372,6013.643679
7126,10,23,297,1036.057462,78.72042368,212.535265,742.3203389,1364.384523,445.365819,441.0425142,551.395795,842.6290052,12110.52886,9434.856487,70.021377,53.5900211,377.809649,5714.451145
7127,10,24,297,962.5771269,67.68919928,230.3199998,739.6381232,1190.715883,365.5004859,397.4139056,511.3877145,769.9515766,14994.40594,12577.96889,336.0290812,80.2264939,565.596782,5235.194015
7128,10,1,298,964.4338154,36.65973721,307.7388806,740.6977464,1117.668848,355.0858953,359.4098804,491.0200272,674.6078009,14994.76033,14770.34475,177.6790963,75.870488,534.886941,5047.322632
7129,10,2,298,826.0467068,20.19355452,337.8813992,712.9920085,1083.28016,338.7534943,331.5161414,480.2785555,581.0063135,11510.83087,9464.052898,70.021377,88.5196053,624.063217,4711.948333
7130,10,3,298,670.0688284,19.56268736,344.0861625,617.7570405,1025.506539,337.0558324,295.8782098,519.746343,573.6891106,13055.57137,14597.12367,70.021377,94.4519265,665.886082,4403.350754
7131,10,4,298,576.1588042,15.087908,354.4753995,576.1756704,1048.900488,315.4389914,253.3396604,516.2435259,570.7468123,7692.436452,14994.17503,70.021377,90.9211824,640.994336,4226.56726
7132,10,5,298,608.9608398,14.9067327,348.2106321,594.3883364,1086.493067,297.0927945,236.3790819,532.732826,548.1007304,8721.705854,9431.822713,70.021377,91.2094702,643.026765,4267.265041
7133,10,6,298,633.2765177,18.11083837,306.8353669,604.4290275,1106.989415,324.3665715,224.0047721,514.7295864,588.6007984,11640.53665,8387.449228,70.021377,89.6842739,632.274131,4321.342894
7134,10,7,298,592.3114375,15.43051918,283.6571161,574.3166715,1083.069648,358.8058343,219.0474282,525.1028557,656.5239975,13529.22917,7352.009767,70.021377,84.2507987,593.96813,4308.265508
7135,10,8,298,558.6732655,10.69021599,249.1930352,575.3002567,1064.232331,332.6848418,225.2499338,531.1352598,659.0322284,11732.95502,7339.289943,174.4645636,91.2485574,643.30233,4206.191368
7136,10,9,298,344.1664447,6.140975074,150.1571013,317.7493287,789.368084,261.0345427,118.3075304,406.885916,593.6715268,9754.540774,11890.05197,458.4272558,94.3663615,665.282848,2987.48145
7137,10,10,298,213.1130699,4.12184562,59.72146402,139.0157176,627.0554807,273.2759603,69.38261076,354.3156757,337.727901,1555.350468,2997.564103,823.3360213,84.6702599,596.925332,2077.729725
7138,10,11,298,188.0161716,2.938513133,34.05904157,72.2970761,578.7927495,202.253002,58.23768099,320.7886257,147.3267326,70.021377,6386.539657,1361.395911,73.96569,521.458115,1604.709593
7139,10,12,298,138.4557165,7.130587056,27.11247377,40.80999445,498.3844697,128.0835987,53.74096154,280.9833288,107.2359831,275.663029,158.6520337,2082.842612,72.5244361,511.297274,1281.937114
7140,10,13,298,102.0849723,2.0004062,20.41187618,25.79931387,495.3147212,90.94742921,47.51802147,290.9757506,82.82767993,2744.386236,252.0758552,2237.51219,76.2940748,537.873228,1157.880171
7141,10,14,298,78.65653677,1.005139983,16.68516038,18.34787883,482.7494309,75.38358094,34.15508349,306.7445406,62.30713667,14228.23921,4054.491488,2392.181768,79.2114215,558.440521,1076.034489
7142,10,15,298,62.31481118,0,17.67098596,17.92927468,406.789507,63.37294899,38.03723007,288.000849,57.56845687,14994.56482,6864.602756,3248.763786,78.7879825,555.455276,951.6840638
7143,10,16,298,49.81632606,0,33.94447434,20.99542085,404.7337096,64.6892703,33.5281277,262.9055989,73.49289314,14994.42708,14994.11839,4705.873097,78.5190254,553.559129,944.1058209
7144,10,17,298,45.37599086,0.252721416,53.49020429,32.48079175,418.4574122,75.83953894,39.67702887,260.0404555,117.1851231,14994.05966,14994.76174,5435.042703,75.9953583,535.767276,1042.799267
7145,10,18,298,78.82328894,13.00444594,104.2404823,36.18708541,517.5616504,126.1380447,43.8153337,403.8178993,253.2826135,14454.59409,14994.76132,6254.619372,69.2795923,488.421126,1576.870844
7146,10,19,298,143.5234164,46.45633916,117.9301873,59.43575495,640.6174406,134.524098,35.76332084,463.1248693,507.5137379,14994.25677,14994.13577,5987.894967,63.483671,447.55988,2148.889164
7147,10,20,298,196.0146492,79.89597711,182.0233005,54.86672452,575.3421787,114.7551269,25.39675045,490.4819387,776.1120654,14994.83877,14994.17481,5721.170563,64.5700493,455.218848,2494.888712
7148,10,21,298,221.4452464,108.1544208,208.5387027,42.02444011,565.3147982,88.13684866,19.76493536,477.4043283,954.9900513,14994.44839,14994.349,5284.753009,59.9577227,422.701945,2685.773772
7149,10,22,298,258.5361748,138.1880865,207.9415916,34.64923558,564.99006,58.45408784,12.41326377,391.5378215,1222.663263,9667.136882,9616.489448,6933.347237,53.6109102,377.956917,2889.373585
7150,10,23,298,278.195279,217.6466478,206.1064443,16.59395979,568.8093133,39.75970145,14.85100755,299.9656895,1374.082684,14994.81657,9132.151533,7684.577427,45.5883522,321.397883,3016.010727
7151,10,24,298,323.4076138,304.9432605,211.6390434,12.90181012,459.8795623,39.79468963,27.29973711,266.1441506,1356.985359,14994.75779,14994.75874,14994.14531,59.5232048,419.638594,3002.995226
7152,10,1,299,382.3137726,434.7570807,172.0935563,10.7414815,332.6960236,111.6284339,24.42936061,240.4103788,1383.247961,14994.76069,14994.82679,14994.7615,55.7080865,392.74201,3092.318049
7153,10,2,299,458.0967572,550.1476385,143.8947633,10.06329365,299.147989,195.5078244,27.84574134,205.0842341,1311.093011,13601.96104,14994.23485,14994.49994,48.8322437,344.267318,3200.881252
7154,10,3,299,589.3322797,668.1887978,101.8198803,12.51873847,264.3665019,286.0599928,51.09839829,135.7437553,1424.961885,14994.17451,14994.04759,14994.04808,50.3099714,354.685298,3534.09023
7155,10,4,299,663.2313686,704.8677681,83.77427984,25.33045483,253.3853517,335.741984,71.10757297,80.58770589,1396.830562,14994.76246,14994.68999,14994.13848,46.1826278,325.587526,3614.857048
7156,10,5,299,724.1007865,746.2515548,77.76983837,36.64274231,308.7711915,398.3328416,114.9395566,50.95891227,1483.679905,14994.75815,14994.75842,14994.80627,47.4790939,334.727612,3941.447329
7157,10,6,299,763.2821391,719.5336194,105.7782734,49.88296303,296.5302173,454.6846787,121.3415161,29.90103969,1515.49654,14994.77528,14994.79734,11312.09354,47.1952443,332.726473,4056.430987
7158,10,7,299,870.8570299,715.0808137,102.2154916,44.45926551,299.9014233,493.5235701,119.7728979,26.9073902,1535.239771,14994.75911,14994.7872,10310.76835,36.4794481,257.180109,4207.957653
7159,10,8,299,978.1177112,658.0954731,101.2292007,51.51398734,297.2999012,495.1577737,153.7062487,21.9284574,1575.043189,14994.76189,14994.76152,13337.61297,33.5146683,236.278412,4332.091942
7160,10,9,299,878.7485102,561.2538661,57.31134231,42.66462197,259.295754,463.5972041,116.1140049,24.24354857,1462.89122,14994.20817,14994.17341,12287.87343,24.4373585,172.283378,3866.120072
7161,10,10,299,777.4302729,342.894203,27.40500683,72.82695226,129.7729613,458.5540495,53.91343455,11.21763263,1378.150841,14994.12856,14994.12135,11140.77809,14.3975884,101.502998,3252.165354
7162,10,11,299,708.6184152,245.2911615,32.71111634,84.23375377,57.90019696,494.9762794,34.89006236,21.1959121,1200.862352,14720.63787,14870.96157,10199.52673,9.52878438,67.1779299,2880.67925
7163,10,12,299,749.5429443,221.8778085,33.07342927,185.6345208,37.94380521,549.7620682,26.38137622,23.50127689,1149.304506,11976.21544,12002.06592,9199.25044,10.1179922,71.3318451,2977.021736
7164,10,13,299,772.021209,243.8289616,34.57799788,276.1744247,34.70736311,568.9731425,29.80203108,19.42727402,1232.536606,8480.980686,8369.987539,13035.79509,6.21413046,43.8096197,3212.04901
7165,10,14,299,768.5688286,281.2809055,34.12382055,346.3733493,64.25976001,597.2057198,62.53030497,22.41339615,1206.329242,9068.207773,9707.918861,14752.68634,3.58221913,25.2546448,3383.085327
7166,10,15,299,911.0666285,493.5166692,39.64814731,409.6105253,125.8729897,589.2270872,112.232255,33.94154157,1343.638616,7273.450559,6542.064537,14417.29295,2.22148204,15.6614484,4058.75446
7167,10,16,299,1042.038724,722.8132945,54.44463705,583.081647,366.8164957,600.8081743,210.2570074,62.10789454,1528.417984,5386.531551,6857.307677,14061.2962,2.71010279,19.1062247,5170.785858
7168,10,17,299,1187.844446,836.0370991,70.68410223,629.304346,749.2835642,720.3529048,297.7951429,143.8170292,1555.803669,4644.140326,7135.384716,7735.467072,11.1240692,78.4246878,6190.922304
7169,10,18,299,1355.77804,864.0520865,91.60192524,685.9372928,1149.818181,733.8724434,406.3020782,376.7214678,1680.178357,3630.93783,7194.972838,8223.903731,25.4410014,179.35906,7344.261872
7170,10,19,299,1367.777473,887.2305961,113.1733735,669.2289105,1297.084972,705.8871926,445.7389292,567.0959073,1984.828311,3391.458935,7381.968743,8717.213877,40.6598769,286.652132,8038.045665
7171,10,20,299,1371.181485,891.9859854,100.2966325,729.950116,1420.747006,717.3742337,447.1727631,584.5632934,1904.892492,2728.670493,5897.692842,9042.01815,80.7616204,569.369424,8168.164007
7172,10,21,299,1427.448965,892.8429512,101.5628232,743.470657,1473.433534,668.7562959,423.2628175,584.0547546,1960.783984,2584.278802,5530.022813,9383.012452,87.8317148,619.21359,8275.616783
7173,10,22,299,1410.692588,880.7875326,84.20334818,737.3341203,1477.09911,602.5699686,447.1727631,594.2852765,1888.087225,1672.088095,5270.603709,11301.65075,91.5069636,645.124093,8122.231933
7174,10,23,299,1363.855318,873.9264939,28.8899602,666.5346428,1480.243648,599.9346561,416.2433819,602.9366714,1807.748467,544.2384745,3966.611363,13442.64258,99.3955678,700.738753,7840.313239
7175,10,24,299,1281.811906,832.2508154,12.67566672,675.9648156,1487.833682,597.411286,447.1727631,603.2461296,1733.521228,70.021377,4430.885298,14994.54806,95.9304587,676.309733,7671.888293
7176,10,1,300,1266.179168,786.4874219,16.06906361,610.5305946,1487.809827,649.1789592,447.1727631,603.2461296,1556.893345,70.021377,2737.775813,14994.0571,98.7258247,696.017064,7423.567272
7177,10,2,300,1248.61335,735.7223991,21.60283615,566.277688,1487.833682,704.217055,447.1727631,603.2461296,1426.143996,2376.642862,2565.334686,14994.17383,104.455171,736.408958,7240.829899
7178,10,3,300,1231.150913,691.7368167,33.70310318,593.0775675,1487.833682,729.3078754,447.1727631,603.2461296,1386.302866,2315.214024,4428.837668,14994.17403,103.493342,729.628058,7203.531717
7179,10,4,300,1225.324976,671.0922758,47.42011079,598.7728723,1487.833682,743.6584857,414.3788484,564.5637214,1419.058996,2449.036541,3950.736832,14994.17424,106.121493,748.156522,7172.103969
7180,10,5,300,1268.294624,666.2004009,85.54946512,627.2367995,1487.833682,737.2522556,447.1727631,584.0704309,1461.662459,2305.124608,5643.769208,14994.17444,106.018354,747.429395,7365.27288
7181,10,6,300,1276.454082,654.5384537,72.7592106,598.4654662,1483.713304,717.377768,447.1727631,556.7093997,1583.572356,6976.269207,7475.141392,14994.17465,106.095383,747.972449,7390.762804
7182,10,7,300,1216.116022,672.1999845,66.20062309,680.637482,1384.595224,718.2095099,447.1727631,502.7394292,1702.773643,7094.338254,5443.510068,14994.17485,106.414673,750.223443,7390.644681
7183,10,8,300,1167.534486,646.5069494,60.00942512,714.267085,1426.300525,710.2359671,447.1727631,568.2139065,1654.072319,4952.604275,3453.512634,14994.17506,106.949265,753.99232,7394.313426
7184,10,9,300,1205.538138,570.7073173,32.5798762,704.0811475,1353.292131,748.927346,441.7384512,508.819683,1570.557977,5392.031466,3346.597953,14994.76202,105.68525,745.081009,7136.242066
7185,10,10,300,1203.919712,515.3212588,7.201692703,619.3588175,1321.17797,738.3571426,396.9504554,590.2269503,1365.339212,3797.321251,2635.205113,14994.76186,92.2198372,650.149852,6757.853211
7186,10,11,300,1047.133354,498.1489538,9.16300505,551.2393898,1310.767136,609.4252425,305.0965832,587.6377646,1417.65893,4654.985991,2667.864532,14994.76154,72.3623193,510.154351,6336.270359
7187,10,12,300,1047.668182,402.4335952,7.835033135,542.4210147,1415.583021,649.4071759,320.0031309,603.2461296,1456.143157,2845.217836,1490.006915,14994.70956,67.4054747,475.208597,6444.740439
7188,10,13,300,933.7902267,227.7327775,4.678546582,586.1991887,1330.354463,512.3394437,427.4690294,590.2269503,1504.909836,2562.359115,1301.457041,14994.211,79.1603091,558.080179,6117.700461
7189,10,14,300,947.5523134,140.1081764,5.233360064,601.4104293,1167.084512,498.3938148,435.5438853,603.2461296,1707.95475,2223.155465,1873.902249,14994.15821,52.2602034,368.434434,6106.527372
7190,10,15,300,875.3790132,107.1941196,2.146490261,658.370082,1171.670387,464.615274,419.3522489,603.2461296,1716.360307,1729.616544,1573.026476,14994.08684,74.3156222,523.925136,6018.334052
7191,10,16,300,989.4440326,85.18033074,5.709799341,646.3089794,1240.556643,464.0328991,431.6623685,603.2461296,1850.239409,1401.908188,1380.222762,14994.13333,69.4715009,489.774081,6316.380591
7192,10,17,300,1038.315743,65.32449607,0.949055887,640.0175846,1260.809704,474.3430864,385.9316959,579.2641905,1928.805137,1151.182124,1573.644726,14994.73387,65.2569609,460.061574,6373.760693
7193,10,18,300,1164.380943,62.91550578,0,641.5357153,1264.186727,415.6098361,371.7340113,429.8836139,2002.971884,863.6896559,1379.958413,9390.221322,46.4048499,327.154192,6353.218236
7194,10,19,300,1226.978524,101.1540827,0,664.5856085,1290.328448,276.4330643,364.1402262,272.980731,2055.869741,1125.122892,2219.717453,2493.822069,39.0355364,275.200532,6252.470426
7195,10,20,300,1157.943168,85.42866249,0,646.3264378,1269.209735,162.773051,285.6432956,215.1384123,2003.611451,952.0301652,2762.011975,1589.180054,30.3400937,213.897661,5826.074213
7196,10,21,300,1118.26239,71.50919666,5.341314597,584.3043267,1196.16465,113.5128937,237.9943026,200.1319373,1964.787298,2551.673354,3285.169794,1432.611721,8.91002849,62.8157008,5492.00831
7197,10,22,300,1046.374412,77.9119499,37.97195939,609.6408205,934.2853689,110.0259446,216.3121655,217.3713064,1881.698308,1267.242613,4757.718549,1288.649349,12.8083642,90.2989678,5131.592235
7198,10,23,300,913.2478834,97.42110313,84.80935994,541.546985,924.0127777,120.9360709,151.2845802,83.50308573,1872.769248,1655.541539,3753.684721,1148.900178,15.8663778,111.857964,4789.531094
7199,10,24,300,928.1463731,204.3280431,228.0102525,589.4117338,996.271509,150.113679,163.7832574,51.82112312,1741.397905,5017.566317,4997.722912,1019.307019,24.4678472,172.498323,5053.283876
7200,10,1,301,943.221057,342.8859255,351.6020259,552.6992826,951.6598737,213.0268675,135.0147167,118.6487736,1676.37052,3925.719802,3810.61626,901.7634702,35.6652067,251.439707,5285.129043
7201,10,2,301,996.7917032,359.6551747,370.2532697,598.3957767,907.4286037,274.5188801,115.3500356,152.8610786,1646.837158,4660.488586,5966.085156,792.9428767,27.7023482,195.301555,5422.09168
7202,10,3,301,1085.085217,380.2414156,381.8100673,644.3901145,844.4117876,306.0541282,115.6719015,155.3412786,1633.40217,1600.709949,1999.544958,684.1222832,15.5816882,109.850902,5546.408081
7203,10,4,301,1111.106893,434.811809,391.3693711,682.2157764,900.6453769,339.6653617,170.6844653,209.895279,1469.093044,2676.579667,3271.661032,226.0796957,8.94666161,63.0739644,5709.487376
7204,10,5,301,1135.041812,502.1084234,436.1932416,683.7919249,890.3703923,369.718841,244.6451951,334.697533,1485.387425,4548.525598,4304.265627,70.021377,7.88658282,55.6004089,6081.954788
7205,10,6,301,1220.475897,579.0622041,399.6529502,692.1036135,970.6864442,411.1287285,266.043043,429.8510766,1715.135436,6469.561553,5693.145075,70.021377,8.5540779,60.3062492,6684.139393
7206,10,7,301,1270.851496,745.8313381,443.6082639,688.900236,1002.558371,457.8278855,293.9694135,455.2341942,1631.463862,4464.587341,5230.403742,70.021377,3.92341185,27.6600535,6990.24506
7207,10,8,301,1426.93336,765.9403933,446.1826077,652.9544524,1074.612035,485.1049824,257.2459641,469.1937515,2002.611255,6923.736876,5115.795007,542.8235498,0.99159086,6.99071558,7580.778802
7208,10,9,301,1372.150242,620.4401847,450.0439478,626.7646082,736.5950061,434.9110725,181.8660822,343.5210906,2025.726756,4979.989309,8096.008939,1698.660205,0,0,6792.01899
7209,10,10,301,1295.027957,484.0542634,450.0439478,517.7590709,512.7685663,397.5810382,187.4762559,222.597316,1856.428737,8017.018221,6336.523191,2518.217469,0,0,5923.737152
7210,10,11,301,1182.307598,456.276414,450.0439478,411.1283351,482.5985533,401.4061841,176.7827158,154.430121,1871.960582,4097.600905,2434.631509,4338.266793,0,0,5586.934451
7211,10,12,301,1115.369223,484.9094946,450.0439478,407.9851056,491.2862586,487.6434769,211.1991582,112.6708864,1969.928325,4023.737555,5536.57044,6757.013271,0,0,5731.035876
7212,10,13,301,1114.489803,470.0848849,423.5968728,453.5680115,587.5549096,540.8278762,235.6286587,101.1850663,2075.782937,2366.822915,5206.799119,6216.630343,0,0,6002.71902
7213,10,14,301,932.3862127,590.5440077,407.1402378,413.3446664,624.5426355,618.821754,222.1321168,89.88665406,1964.666118,4065.772055,6829.982172,7579.678326,0,0,5863.464403
7214,10,15,301,865.2344579,531.8048883,450.0439478,347.4111309,780.658604,417.1068893,130.5439627,229.0014144,2082.179507,4869.195167,6931.968415,7783.343769,0,0,5833.984802
7215,10,16,301,717.6141171,577.9517035,450.0439478,353.1674392,665.3011864,328.5282528,131.5315953,273.117317,2246.6783,6571.014619,7309.641395,4256.977059,0,0,5743.93386
7216,10,17,301,691.5368353,633.5548295,450.0439478,353.0018725,613.8630994,211.9377755,84.26983182,298.866888,2338.660008,6064.965742,5673.730197,2982.922894,0,0,5675.735087
7217,10,18,301,836.7626325,769.397547,450.0439478,547.7659481,503.6057447,404.1536893,143.1737053,194.8220459,2368.269114,5605.843691,5441.824042,1986.014709,0,0,6217.994374
7218,10,19,301,1203.879916,748.1014909,450.0439478,703.6348595,393.3263981,506.3635605,234.9918732,233.7825552,2387.965587,4772.26866,6100.710393,1174.252523,0,0,6862.090188
7219,10,20,301,1426.328265,800.4241824,399.4900382,730.5364512,486.8399255,577.9811717,339.2131279,226.124228,2369.625923,6411.145346,7632.13305,594.2015117,0,0,7356.563313
7220,10,21,301,1455.267088,878.8884011,415.9252842,743.8506251,682.3736882,615.3831895,424.4400535,248.5390467,2270.497406,7553.604885,8628.488602,190.3078994,1.61581932,11.3915262,7735.164782
7221,10,22,301,1486.704731,882.2803935,411.0730813,741.8957877,1045.485327,602.2948838,447.1727631,268.9899597,2352.075492,6865.978991,8535.410996,198.2495169,2.79916027,19.7340799,8237.972419
7222,10,23,301,1538.871694,897.2167109,449.5127544,744.0504889,1179.640456,690.0825643,447.1727631,349.6933431,2380.859998,8899.60153,12406.93521,206.1911344,5.18435532,36.549705,8677.100772
7223,10,24,301,1581.706634,845.9898333,448.1481414,744.0504889,1368.545467,758.8493525,447.1727631,403.6721094,2392.958243,11430.95302,12715.07621,70.021377,5.34215007,37.662158,8991.093032
7224,10,1,302,1542.706516,778.6457371,444.1143122,744.0504889,1467.896948,759.6748817,447.1727631,467.1401548,2389.677466,12566.99255,12561.75273,70.021377,3.53872793,24.9480319,9041.079268
7225,10,2,302,1566.326085,826.0639453,445.9412187,744.0504889,1435.618463,754.9242286,447.0630755,559.9938755,2307.237476,14994.29046,14714.55568,70.021377,1.08067176,7.61873591,9087.218856
7226,10,3,302,1600.5237,766.6687645,433.2352474,744.0504889,1476.572421,733.6535082,432.7552385,599.8202223,2279.212724,14994.54622,14994.04485,70.021377,0.05829698,0.41099373,9066.492315
7227,10,4,302,1539.1257,897.2167109,392.1273876,744.0504889,1487.833682,652.7890276,370.8403436,578.2069349,2147.987307,14803.20195,13595.11104,128.9206564,0.15674094,1.10502363,8810.177584
7228,10,5,302,1500.324886,882.9167509,360.0185611,744.0504889,1487.833682,653.7345228,407.886911,577.0165113,2086.353997,11745.72131,14994.5408,270.4086248,0,0,8700.136312
7229,10,6,302,1510.070371,859.0952807,310.1530521,744.0504889,1487.788346,708.5371742,443.4985243,578.335138,2051.490945,10667.74886,13583.32772,440.8549374,0,0,8693.019319
7230,10,7,302,1496.199411,860.8981765,285.9285568,743.1862642,1487.833682,753.9389271,405.2950982,557.3030647,1978.981552,5852.196203,10123.70191,626.0445592,0,0,8569.564733
7231,10,8,302,1586.609454,788.9792534,232.118911,744.0504889,1486.825213,755.1218956,438.1428162,555.4089047,1943.540308,3737.395587,7413.97655,851.597751,0.00298708,0.0210589,8530.797245
7232,10,9,302,1586.63996,896.0631174,112.820061,743.9947638,1474.868616,725.333657,396.1774077,572.7798198,1727.251359,2413.74921,5483.028856,1201.798258,40.3929831,284.770531,8235.928762
7233,10,10,302,1492.200689,865.7563272,32.08727402,581.8615453,1419.808078,696.5054507,390.4937137,503.8350371,1293.843982,1255.83214,6331.574775,1801.309832,30.9681974,218.325791,7276.392098
7234,10,11,302,1452.242839,827.1449028,22.31314329,469.2727602,1371.45005,738.5568349,438.7405553,500.2919406,1133.980551,1590.30493,14994.76233,3512.693978,30.6356978,215.98167,6953.993577
7235,10,12,302,1553.403105,815.3221041,18.3249878,456.4425452,1344.875494,741.9595899,447.142322,452.6609553,1128.365334,3055.6494,14994.35034,5906.91572,29.0329385,204.682216,6958.496437
7236,10,13,302,1539.550724,803.7431344,12.57381681,488.6595022,1434.103087,757.7027883,447.1727631,515.9858217,1241.603138,5470.823221,9136.842798,9136.591142,27.6123869,194.667328,7241.094775
