Time,Month,Hour,Day,PJM_AP,PJM_ATSI,PJM_COMD,PJM_Dom,PJM_EMAC,PJM_PENE,PJM_SMAC,PJM_WMAC,PJM_West,osw_zone1,osw_zone2,osw_zone3,osw_zone4,osw_zone5,LOAD
7349,11,6,307,5825.500094,8262.237176,11154.0721,11802.1085,15241.6628,2221.251639,7014.065033,6749.743077,24053.61341,0,0,0,0,0,92324.25384
7350,11,7,307,5785.066441,8273.23619,11639.08003,11677.32988,15031.93059,2213.83591,6913.549926,6597.528823,23786.04813,0,0,0,0,0,91917.60592
7351,11,8,307,5793.700932,8297.872371,11854.5181,11645.57379,14907.1665,2225.150605,6829.269532,6605.090779,23695.16191,0,0,0,0,0,91853.50452
7352,11,9,307,5743.775386,8200.421101,11849.42222,11547.24972,14812.11964,2215.331343,6855.976889,6553.93896,23285.49653,0,0,0,0,0,91063.73179
7353,11,10,307,5678.721877,8170.316567,11794.71324,11521.69211,14979.33178,2188.07016,6936.459361,6583.976926,23015.24026,0,0,0,0,0,90868.52228
7354,11,11,307,5715.659806,8144.575956,11690.42045,11530.90606,15240.41641,2204.320178,6941.785938,6547.73003,22902.35289,0,0,0,0,0,90918.16772
7355,11,12,307,5669.14864,8085.014252,11705.022,11551.98717,15213.1724,2155.607357,6924.95504,6498.162467,22700.92038,0,0,0,0,0,90503.98971
7356,11,13,307,5708.010663,8029.217691,11714.43866,11718.51374,15570.96604,2164.667191,6999.10715,6540.93811,22495.27555,0,0,0,0,0,90941.1348
7357,11,14,307,5843.42571,8146.51772,11714.00108,12046.16633,16238.13455,2189.936287,7208.078041,6693.220891,22791.8595,0,0,0,0,0,92871.3401
7358,11,15,307,6052.408726,8497.005603,11765.24239,12609.21217,17136.57052,2281.849916,7547.991215,6957.929868,23759.05847,0,0,0,0,0,96607.26888
7359,11,16,307,6132.666521,8729.679347,12121.48658,12698.20616,17195.41345,2307.798819,7544.181337,6951.814561,24595.8739,0,0,0,0,0,98277.12068
7360,11,17,307,6072.021404,8621.534056,12452.71453,12551.79352,16901.59942,2294.933353,7428.454546,6857.292094,24536.75233,0,0,0,0,0,97717.09525
7361,11,18,307,6024.743191,8449.797708,12293.93761,12285.63864,16385.02036,2265.455153,7184.464043,6697.230559,24322.52367,0,0,0,0,0,95908.81093
7362,11,19,307,5852.586183,8177.079385,12034.23961,11812.48783,15614.65103,2199.90966,6880.793825,6410.759647,23653.79317,0,0,0,0,0,92636.30034
7363,11,20,307,5634.605875,7809.543894,11727.65406,11144.33695,14633.91723,2110.803207,6449.365079,6082.424493,22548.73648,0,0,0,0,0,88141.38726
7364,11,21,307,5432.8728,7456.977295,11235.65901,10595.16199,13726.1049,2012.221007,6079.41674,5833.29385,21585.83591,0,0,0,0,0,83957.5435
7365,11,22,307,5295.526085,7191.451123,10579.28381,10194.97284,12976.9722,1978.673968,5781.33363,5640.372265,20896.4111,0,0,0,0,0,80534.99701
7366,11,23,307,5217.445543,7036.787085,9992.492893,9997.611155,12550.25301,1944.963057,5609.257437,5554.752953,20625.10034,0,0,0,0,0,78528.66347
7367,11,24,307,5213.111176,6993.931173,9647.86535,9886.630337,12314.67604,1912.780136,5551.042881,5520.921116,20450.46734,0,0,0,0,0,77491.42555
7368,11,1,308,5298.971081,6948.216687,9399.850613,9873.703995,12332.28622,1924.543844,5541.697326,5572.893804,20592.56576,0,0,0,0,0,77484.72933
7369,11,2,308,5397.819782,7058.013576,9266.548603,10132.81018,12597.89578,1938.839486,5701.608868,5718.049585,21061.71236,0,0,0,0,0,78873.29822
7370,11,3,308,5619.738037,7409.217087,9284.882341,10662.71392,13379.54873,2043.166956,6147.970061,6118.14035,22466.87565,0,0,0,0,0,83132.25313
7371,11,4,308,5974.489981,8034.103134,9509.765047,11581.17348,14573.60058,2204.239896,6803.020263,6736.540878,24498.44558,0,0,0,0,0,89915.37884
7372,11,5,308,6139.829955,8381.566682,10167.0385,11992.91247,15318.89886,2267.062471,7116.692104,6946.275012,25367.69902,0,0,0,0,0,93697.97508
7373,11,6,308,6075.905314,8510.114666,11104.20302,12064.68761,15533.41333,2297.042188,7109.373127,6923.676903,25336.734,0,0,0,0,0,94955.15015
7374,11,7,308,5996.701756,8542.351527,11585.78506,12014.62081,15274.93174,2279.962587,6997.892991,6818.470107,25113.33525,0,0,0,0,0,94624.05184
7375,11,8,308,5862.124385,8567.132911,11779.66562,11865.54416,15044.83154,2287.010016,6846.228291,6741.498333,24753.90103,0,0,0,0,0,93747.93629
7376,11,9,308,5790.762141,8468.266132,11771.97136,11702.55448,14862.19055,2273.038973,6753.608722,6640.041043,24415.7367,0,0,0,0,0,92678.1701
7377,11,10,308,5729.255214,8445.478248,11740.59076,11496.93131,14724.16275,2253.720728,6709.547717,6561.396321,24199.22255,0,0,0,0,0,91860.3056
7378,11,11,308,5656.306186,8429.817485,11611.20736,11481.72215,14766.8559,2232.8201,6683.920498,6519.067666,23973.71556,0,0,0,0,0,91355.4329
7379,11,12,308,5713.3995,8331.768377,11456.35363,11459.1157,14938.62738,2214.150303,6730.225102,6465.14481,23760.10427,0,0,0,0,0,91068.88908
7380,11,13,308,5674.698447,8313.924492,11410.41996,11515.76221,15358.53202,2206.966471,6813.711656,6471.114474,23571.26437,0,0,0,0,0,91336.3941
7381,11,14,308,5793.144743,8367.549235,11347.7526,11874.9675,16026.35081,2237.745532,7065.347895,6629.275384,23890.76225,0,0,0,0,0,93232.89594
7382,11,15,308,6054.874627,8681.153899,11383.41658,12583.19721,17099.79473,2311.765411,7483.058589,6978.758454,24961.39303,0,0,0,0,0,97537.41252
7383,11,16,308,6220.956052,8818.465133,11839.06084,12784.78495,17241.19589,2348.242551,7554.773518,7056.568381,25650.34662,0,0,0,0,0,99514.39394
7384,11,17,308,6204.330574,8714.464639,12295.7168,12749.42291,17025.59474,2338.142341,7511.795893,6990.067841,25510.60066,0,0,0,0,0,99340.13641
7385,11,18,308,6126.597291,8593.382288,12123.98341,12487.2521,16643.03728,2308.366573,7344.198519,6868.375048,25105.40603,0,0,0,0,0,97600.59855
7386,11,19,308,5970.431274,8327.484143,11889.32674,12060.32882,16044.62147,2246.164467,7052.282109,6644.680566,24259.28618,0,0,0,0,0,94494.60577
7387,11,20,308,5736.679213,7975.933989,11606.05228,11464.66232,15099.70949,2138.222674,6668.334244,6317.548029,23072.3278,0,0,0,0,0,90079.47003
7388,11,21,308,5541.442213,7563.513456,11125.39328,10923.16407,14235.28069,2065.016641,6296.09165,6046.918018,21937.86191,0,0,0,0,0,85734.68193
7389,11,22,308,5391.827326,7296.730889,10494.02741,10515.07659,13567.18251,2024.15014,6002.301257,5850.735154,21132.64805,0,0,0,0,0,82274.67933
7390,11,23,308,5308.645795,7090.42078,9912.593235,10356.64724,13116.35338,1966.412036,5857.397357,5772.704464,20699.28308,0,0,0,0,0,80080.45736
7391,11,24,308,5281.97522,7019.72595,9526.482342,10257.68843,12938.22436,1951.112552,5781.21984,5751.481736,20482.99143,0,0,0,0,0,78990.90187
7392,11,1,309,5230.976235,7004.903117,9327.75216,10249.87774,12913.20106,1940.827185,5777.966613,5798.948204,20566.04603,0,0,0,0,0,78810.49834
7393,11,2,309,5372.575672,7103.579393,9246.31666,10506.60793,13214.3095,1968.324924,5924.164825,5889.385726,20972.00481,0,0,0,0,0,80197.26944
7394,11,3,309,5530.770347,7448.137491,9249.943805,11052.71825,13979.5455,2065.685054,6355.844114,6303.295404,22121.91547,0,0,0,0,0,84107.85544
7395,11,4,309,5832.161417,8071.866263,9480.028466,11923.8731,15082.3414,2223.213393,6991.388595,6891.274361,24003.57726,0,0,0,0,0,90499.72426
7396,11,5,309,6087.513105,8487.775049,10133.8449,12368.46604,15762.33071,2302.605542,7330.22681,7175.716065,25040.15392,0,0,0,0,0,94688.63214
7397,11,6,309,6161.563988,8764.615832,11004.48128,12530.78049,16237.14635,2346.591498,7431.008737,7240.877828,25209.38193,0,0,0,0,0,96926.44794
7398,11,7,309,6203.902256,8820.334661,11552.61135,12554.70874,16441.04901,2348.507357,7409.427092,7212.708771,25396.98479,0,0,0,0,0,97940.23403
7399,11,8,309,6252.951997,8823.861678,11841.5478,12468.87226,16408.19552,2357.59596,7394.421754,7192.322268,25542.78963,0,0,0,0,0,98282.55886
7400,11,9,309,6189.413947,8798.228347,11958.37276,12444.04644,16393.51015,2364.327851,7333.551388,7185.329478,25392.4564,0,0,0,0,0,98059.23676
7401,11,10,309,6179.279948,8735.467992,11998.77933,12418.91257,16316.01362,2357.999863,7337.09306,7147.462725,25202.35546,0,0,0,0,0,97693.36457
7402,11,11,309,6148.091911,8683.681325,12005.16646,12377.8167,16366.64218,2344.009895,7349.500424,7119.020859,25092.28619,0,0,0,0,0,97486.21595
7403,11,12,309,6087.20267,8570.762419,11962.69867,12243.46317,16440.21652,2329.306963,7356.077717,7082.199754,24803.33166,0,0,0,0,0,96875.25956
7404,11,13,309,6107.214441,8532.308449,11893.42884,12362.75321,16613.214,2312.187196,7450.081055,7086.367091,24708.52738,0,0,0,0,0,97066.08166
7405,11,14,309,6177.317666,8616.703986,11823.81631,12666.31875,17174.63418,2311.85624,7580.066285,7220.228116,24932.88333,0,0,0,0,0,98503.82485
7406,11,15,309,6281.381479,8815.99067,11892.35136,13096.5461,17599.14468,2335.518416,7817.875599,7321.667107,25580.87847,0,0,0,0,0,100741.3539
7407,11,16,309,6314.705389,8854.891007,12316.04112,13020.27354,17472.02043,2327.407837,7733.695553,7250.198448,25786.22683,0,0,0,0,0,101075.4602
7408,11,17,309,6256.203308,8697.33594,12727.68494,12751.07645,17081.20566,2288.815499,7538.855504,7102.407091,25390.18547,0,0,0,0,0,99833.76986
7409,11,18,309,6146.452795,8503.408797,12578.41958,12427.25974,16562.17955,2248.434977,7304.298871,6890.393474,25125.11129,0,0,0,0,0,97785.95907
7410,11,19,309,5994.904174,8335.324219,12378.38497,12026.51701,15879.46736,2188.491554,7037.619262,6594.506058,24596.45732,0,0,0,0,0,95031.67192
7411,11,20,309,5777.583695,7994.315604,12139.24499,11589.54595,15017.65624,2111.79014,6709.660655,6284.251678,23676.94249,0,0,0,0,0,91300.99144
7412,11,21,309,5542.465795,7601.677415,11837.48105,11075.70645,14167.76709,2024.682726,6376.084828,5959.704353,22697.19122,0,0,0,0,0,87282.76092
7413,11,22,309,5368.290373,7310.752608,11273.62733,10634.63095,13420.08459,1942.399384,6113.724562,5720.894462,21895.78782,0,0,0,0,0,83680.19208
7414,11,23,309,5307.146582,7216.887454,10734.28777,10422.00072,12957.1809,1899.900123,5960.099769,5579.028834,21521.25458,0,0,0,0,0,81597.78673
7415,11,24,309,5301.617176,7119.325876,10352.24816,10288.06815,12715.04829,1875.940585,5861.585621,5516.169637,21392.76602,0,0,0,0,0,80422.76951
7416,11,1,310,5325.591184,7119.180736,10132.68677,10297.83639,12626.55325,1876.515062,5829.145899,5513.024793,21485.57038,0,0,0,0,0,80206.10446
7417,11,2,310,5348.910842,7195.748949,10004.54407,10398.68879,12689.11896,1893.839419,5916.773356,5577.061998,21852.55215,0,0,0,0,0,80877.23854
7418,11,3,310,5506.587817,7371.496117,9879.767658,10685.69314,13032.26902,1947.414514,6099.80385,5747.754571,22548.91184,0,0,0,0,0,82819.69853
7419,11,4,310,5696.841911,7654.721074,9944.91637,11194.79372,13546.07642,2002.052852,6413.882426,6026.366875,23536.496,0,0,0,0,0,86016.14764
7420,11,5,310,5869.719478,7900.541547,10260.03522,11621.86055,13988.30278,2077.282312,6681.866665,6284.032896,24371.85744,0,0,0,0,0,89055.49889
7421,11,6,310,6024.990997,8118.438628,10598.46941,11880.97722,14412.95751,2148.209007,6929.751962,6501.823869,25053.75209,0,0,0,0,0,91669.37069
7422,11,7,310,6112.780225,8356.192679,10785.97747,11898.08973,14553.45915,2192.272401,7008.43092,6620.855242,25282.85163,0,0,0,0,0,92810.90945
7423,11,8,310,6082.773876,8465.989844,11035.64347,11837.46625,14653.41277,2216.236471,6941.032689,6647.617958,25106.03901,0,0,0,0,0,92986.21234
7424,11,9,310,6032.962413,8435.238237,11121.1067,11711.95026,14593.38299,2214.035399,6891.299566,6571.305893,24668.72916,0,0,0,0,0,92240.01061
7425,11,10,310,6007.627161,8406.265507,11089.3269,11592.1361,14370.05279,2194.813769,6828.873366,6561.357463,24084.98001,0,0,0,0,0,91135.43307
7426,11,11,310,5949.007724,8351.148175,10993.59191,11420.69014,14372.05808,2170.093976,6773.515352,6433.129827,23648.26394,0,0,0,0,0,90111.49913
7427,11,12,310,5931.073026,8305.493341,10831.29039,11307.16265,14567.87801,2151.45338,6783.186426,6414.87015,23277.38657,0,0,0,0,0,89569.79395
7428,11,13,310,5960.851264,8336.91408,10610.75348,11482.87002,15075.40635,2150.1559,6918.70382,6494.109501,23123.65748,0,0,0,0,0,90153.4219
7429,11,14,310,6079.384288,8432.37543,10572.35627,12023.42697,15928.74506,2198.689537,7263.113062,6707.713354,23671.52539,0,0,0,0,0,92877.32936
7430,11,15,310,6338.082215,8656.658108,10672.59853,12845.72133,17045.41994,2264.74507,7778.794954,7063.099479,24904.20008,0,0,0,0,0,97569.31971
7431,11,16,310,6404.97849,8647.869049,11095.32195,13119.19493,17136.84852,2266.236054,7880.286776,7048.184968,25609.43647,0,0,0,0,0,99208.35721
7432,11,17,310,6388.463686,8489.288484,11483.95896,13177.87649,17018.79169,2240.014265,7834.463467,6966.072487,25588.98835,0,0,0,0,0,99187.91788
7433,11,18,310,6306.291534,8347.570819,11351.31011,13219.47624,16773.93729,2199.815438,7801.413954,6886.586845,25482.30265,0,0,0,0,0,98368.70487
7434,11,19,310,6169.258574,8078.957782,11236.40577,13061.32577,16380.06317,2137.6825,7668.14308,6709.200689,25150.23882,0,0,0,0,0,96591.27616
7435,11,20,310,6083.003897,7773.462031,11023.99744,12839.57032,15804.16974,2065.371408,7427.82217,6491.610549,24530.30836,0,0,0,0,0,94039.31591
7436,11,21,310,5919.769088,7472.838155,10813.51792,12504.16156,15156.03354,1999.479605,7192.355226,6251.720192,23877.51972,0,0,0,0,0,91187.39501
7437,11,22,310,5803.668446,7257.213686,10412.75406,12289.22524,14552.80345,1943.230449,6977.453851,6082.355035,23323.78394,0,0,0,0,0,88642.48817
7438,11,23,310,5720.773552,7152.935673,9990.918232,12193.51132,14167.63916,1906.756938,6857.78966,5949.659958,23129.90667,0,0,0,0,0,87069.89116
7439,11,24,310,5703.308708,7042.258034,9674.004238,12191.78518,13925.55031,1879.043084,6785.126269,5893.65871,23014.4967,0,0,0,0,0,86109.23123
7440,11,1,311,5656.160731,7025.376329,9467.720114,12285.49564,13832.98561,1871.448614,6782.400832,5896.42793,23054.56808,0,0,0,0,0,85872.58387
7441,11,2,311,5718.712034,7042.282762,9342.607278,12456.66749,13892.28245,1874.304085,6845.068223,5963.142673,23301.90366,0,0,0,0,0,86436.97066
7442,11,3,311,5838.662423,7133.660219,9249.329677,12834.00903,14158.32238,1905.915833,7012.943711,6087.951348,23816.69636,0,0,0,0,0,88037.49098
7443,11,4,311,5953.481672,7313.16699,9212.165184,13248.32808,14513.40399,1953.630049,7233.349751,6323.846005,24517.35223,0,0,0,0,0,90268.72395
7444,11,5,311,6076.977079,7434.627891,9399.805846,13512.78034,14711.50632,2014.929789,7366.78743,6529.974393,25076.10379,0,0,0,0,0,92123.49288
7445,11,6,311,6141.025082,7624.665187,9637.349243,13340.29538,14716.09348,2062.740416,7330.898533,6580.376458,25248.79104,0,0,0,0,0,92682.23482
7446,11,7,311,6037.229065,7687.564783,9779.587489,12880.67297,14573.12221,2088.131422,7163.815509,6581.843667,24739.38032,0,0,0,0,0,91531.34744
7447,11,8,311,5913.51779,7652.190572,9975.273686,12509.01298,14359.52764,2072.911465,6992.352241,6494.621322,23878.40223,0,0,0,0,0,89847.80993
7448,11,9,311,5776.484789,7651.461141,10072.97137,12110.93254,14177.14703,2054.921582,6816.740847,6417.122611,23182.64789,0,0,0,0,0,88260.4298
7449,11,10,311,5675.507438,7602.481742,10083.12715,11900.38344,14104.54331,2045.322731,6718.037419,6313.806888,22642.96343,0,0,0,0,0,87086.17355
7450,11,11,311,5581.787339,7497.223404,10095.15203,11696.98864,14124.6363,2020.5831,6649.696857,6230.310842,22056.59991,0,0,0,0,0,85952.97843
7451,11,12,311,5487.969451,7413.691539,10023.8147,11535.83741,14270.21028,2003.965966,6661.74504,6179.028717,21641.35606,0,0,0,0,0,85217.61916
7452,11,13,311,5526.233122,7455.293855,9932.381589,11647.15679,14693.92273,2007.421071,6791.713636,6257.969411,21600.37553,0,0,0,0,0,85912.46773
7453,11,14,311,5697.828829,7677.665823,9934.757818,12255.41449,15571.62692,2066.90379,7123.011076,6456.889522,22242.58366,0,0,0,0,0,89026.68193
7454,11,15,311,6062.859376,8149.647748,10036.70092,13206.5181,16826.15676,2169.198845,7651.694572,6926.154501,23727.13785,0,0,0,0,0,94756.06867
7455,11,16,311,6191.893807,8378.660677,10551.15723,13516.76639,17041.97538,2197.917294,7822.376939,6958.740953,24583.53259,0,0,0,0,0,97243.02127
7456,11,17,311,6220.962211,8330.32894,11039.08883,13601.43287,16969.32466,2188.380563,7846.119507,6943.123751,24706.87799,0,0,0,0,0,97845.63932
7457,11,18,311,6209.243755,8205.223505,11026.63231,13615.0922,16716.68889,2163.822473,7814.877061,6857.260088,24576.61119,0,0,0,0,0,97185.45147
7458,11,19,311,6089.668779,7973.778006,10925.33468,13380.04549,16179.09074,2129.582984,7642.592258,6682.906027,24063.75873,0,0,0,0,0,95066.75769
7459,11,20,311,5953.98894,7777.174698,10747.91417,13064.55974,15519.08035,2058.600321,7368.865874,6449.080562,23168.44337,0,0,0,0,0,92107.70802
7460,11,21,311,5834.507299,7544.435248,10448.48518,12719.81018,14800.44263,2025.038563,7092.220829,6264.829193,22579.48354,0,0,0,0,0,89309.25266
7461,11,22,311,5766.87684,7378.284364,10066.94159,12532.51164,14272.07517,1975.980979,6883.056417,6137.311678,22109.52286,0,0,0,0,0,87122.56153
7462,11,23,311,5707.129119,7256.363095,9653.46475,12397.09133,13975.03659,1967.496034,6783.059921,6086.064363,21803.13807,0,0,0,0,0,85628.84327
7463,11,24,311,5700.270341,7176.398769,9395.684624,12402.13714,13847.0345,1957.340932,6758.63363,6128.363911,21785.29495,0,0,0,0,0,85151.1588
7464,11,1,312,5675.664529,7213.796731,9253.465185,12429.61564,13882.47858,1962.044486,6761.609441,6173.199955,21927.0925,0,0,0,0,0,85278.96704
7465,11,2,312,5775.174469,7348.48501,9215.842502,12665.2168,14221.39904,1996.226876,6918.241582,6337.645516,22556.68897,0,0,0,0,0,87034.92077
7466,11,3,312,5998.707755,7721.948004,9289.012085,13185.20502,15025.87101,2097.117437,7310.366728,6703.146279,23633.33447,0,0,0,0,0,90964.70878
7467,11,4,312,6233.112756,8359.557979,9612.335063,13865.47043,16230.31145,2234.377149,7850.037215,7281.725502,25314.84808,0,0,0,0,0,96981.77563
7468,11,5,312,6451.688124,8744.291664,10307.46191,14146.52178,16845.51165,2318.451742,8069.070431,7562.853222,26357.17495,0,0,0,0,0,100803.0255
7469,11,6,312,6505.460536,8895.569518,11269.25877,13935.81614,16873.83051,2358.273164,8020.224533,7571.990297,26552.05371,0,0,0,0,0,101982.4772
7470,11,7,312,6401.570479,8943.244815,11802.96845,13593.45369,16596.50506,2343.367934,7898.276498,7502.746212,26508.76244,0,0,0,0,0,101590.8956
7471,11,8,312,6308.42771,8945.678029,11970.59193,13192.07224,16393.70926,2357.268636,7649.334241,7433.058813,26478.19547,0,0,0,0,0,100728.3363
7472,11,9,312,6161.780775,8862.086224,11989.30348,12869.14839,16145.03201,2323.330077,7504.126611,7240.994819,26089.88174,0,0,0,0,0,99185.68412
7473,11,10,312,6106.010697,8807.322449,12018.88763,12791.9424,15887.91436,2295.264752,7417.415171,7144.641447,26054.33376,0,0,0,0,0,98523.73266
7474,11,11,312,6116.817694,8804.748187,11973.59761,12804.83601,15782.74117,2318.676946,7455.690692,7105.542928,26033.38244,0,0,0,0,0,98396.03368
7475,11,12,312,6097.73597,8683.651849,11991.6605,12805.01701,15976.74004,2259.093686,7404.202381,7058.687241,25814.64418,0,0,0,0,0,98091.43285
7476,11,13,312,6174.710185,8657.073197,12007.44471,13012.16759,16305.53402,2261.291037,7536.792115,7043.633473,25851.72,0,0,0,0,0,98850.36632
7477,11,14,312,6269.567583,8751.559016,12026.13141,13450.84399,17155.46123,2294.231717,7826.31794,7252.011214,26096.27736,0,0,0,0,0,101122.4015
7478,11,15,312,6517.785065,9095.608421,12092.41482,14003.32897,18217.47682,2367.536016,8190.239176,7533.373956,26935.04505,0,0,0,0,0,104952.8083
7479,11,16,312,6562.216808,9192.211606,12533.98544,14050.53246,18263.38084,2371.609426,8183.122555,7516.242648,27314.88057,0,0,0,0,0,105988.1823
7480,11,17,312,6539.705736,9051.222687,12889.01994,13832.88554,17924.5274,2352.285319,8079.761871,7427.952068,26995.51208,0,0,0,0,0,105092.8726
7481,11,18,312,6410.808894,8892.57197,12728.56639,13425.71837,17435.87152,2317.326201,7836.720887,7236.069903,26400.46807,0,0,0,0,0,102684.1222
7482,11,19,312,6227.051297,8581.16974,12490.1492,12794.51665,16587.7978,2243.601132,7473.448103,6940.987425,25367.82618,0,0,0,0,0,98706.54753
7483,11,20,312,5974.319274,8158.851974,12191.70554,12205.10955,15522.86126,2143.108455,7017.350113,6575.760048,24127.47795,0,0,0,0,0,93916.54416
7484,11,21,312,5743.948479,7755.905264,11708.11179,11628.72798,14541.9717,2069.674287,6627.155329,6306.078714,23055.92143,0,0,0,0,0,89437.49498
7485,11,22,312,5596.198878,7514.820093,11112.22402,11243.00827,13742.49065,2036.621778,6362.516636,6104.886545,22246.47761,0,0,0,0,0,85959.24448
7486,11,23,312,5548.122946,7356.300793,10540.13279,11015.0144,13281.60376,1987.487638,6167.378584,5964.870789,21820.27283,0,0,0,0,0,83681.18453
7487,11,24,312,5460.229234,7235.516257,10216.23092,10832.68809,13045.31351,1965.145713,6109.213741,5947.099394,21524.07627,0,0,0,0,0,82335.51313
7488,11,1,313,5487.999487,7132.78494,10002.61689,10816.03582,12958.24834,1961.300567,6095.45533,5943.928195,21551.15651,0,0,0,0,0,81949.52607
7489,11,2,313,5541.73377,7279.504174,9946.719047,11056.4953,13196.17016,1982.474987,6261.199863,6086.340956,22022.31484,0,0,0,0,0,83372.9531
7490,11,3,313,5761.307375,7645.190565,9960.885859,11640.25619,13994.8842,2099.845851,6698.795827,6431.002752,23115.5354,0,0,0,0,0,87347.70403
7491,11,4,313,6094.292707,8293.355123,10294.54271,12568.69297,15280.69349,2257.721353,7390.819239,7001.076617,24944.70902,0,0,0,0,0,94125.90323
7492,11,5,313,6270.404958,8765.54864,10912.88709,12935.66153,16116.69285,2311.905248,7707.492088,7255.481651,25953.5307,0,0,0,0,0,98229.60475
7493,11,6,313,6293.842845,8922.461575,11866.3354,12918.42264,16493.02166,2362.300958,7727.424117,7354.241617,26035.78423,0,0,0,0,0,99973.83504
7494,11,7,313,6316.080992,9024.190525,12273.33561,12843.22812,16556.79998,2360.084875,7704.633618,7318.299473,26129.42061,0,0,0,0,0,100526.0738
7495,11,8,313,6316.999851,9092.910065,12357.90073,12753.40433,16505.07374,2370.50474,7649.035134,7284.111625,26160.71184,0,0,0,0,0,100490.652
7496,11,9,313,6311.176421,9016.337549,12326.97493,12655.99185,16356.19261,2354.053256,7601.358597,7239.701167,26046.05438,0,0,0,0,0,99907.84076
7497,11,10,313,6279.918016,8946.669198,12212.40108,12599.35803,16277.17149,2347.281041,7546.610956,7182.141366,25975.34081,0,0,0,0,0,99366.89199
7498,11,11,313,6263.801016,8961.062781,12106.12124,12541.38995,16238.41002,2337.27565,7523.137138,7220.776922,25769.69605,0,0,0,0,0,98961.67077
7499,11,12,313,6240.7152,8901.028951,12013.09522,12568.40577,16273.75312,2333.551556,7595.126789,7195.228951,25769.06019,0,0,0,0,0,98889.96574
7500,11,13,313,6287.842713,8901.749272,11951.91539,12700.31202,16668.9877,2340.958471,7707.97135,7226.360933,25800.36057,0,0,0,0,0,99586.45842
7501,11,14,313,6405.615785,9011.115322,11883.69587,13003.87269,17378.70656,2362.926688,7971.499766,7399.568925,26187.37528,0,0,0,0,0,101604.3769
7502,11,15,313,6638.299081,9319.396178,11961.91974,13619.15624,18223.70385,2415.438074,8293.00919,7622.683016,27143.34014,0,0,0,0,0,105236.9455
7503,11,16,313,6712.657889,9395.459705,12468.88835,13712.64408,18280.02184,2421.539906,8268.191429,7610.929146,27517.30864,0,0,0,0,0,106387.641
7504,11,17,313,6654.703551,9286.434504,12979.86048,13560.98592,17986.52288,2425.018003,8177.71221,7510.62278,27526.62614,0,0,0,0,0,106108.4865
7505,11,18,313,6583.992233,9106.725051,12852.72072,13306.43825,17468.83057,2390.936003,7935.431006,7328.688155,27166.80807,0,0,0,0,0,104140.5701
7506,11,19,313,6334.289773,8840.963414,12638.12652,12822.13319,16718.17419,2341.422335,7618.632414,7085.374891,26367.75602,0,0,0,0,0,100766.8727
7507,11,20,313,6111.426305,8461.465656,12402.28964,12237.96918,15623.55008,2220.866495,7168.591953,6717.768633,25211.83419,0,0,0,0,0,96155.76213
7508,11,21,313,5926.040219,8021.632249,11940.49724,11696.24932,14692.27984,2132.143004,6770.052015,6453.080634,24275.08333,0,0,0,0,0,91907.05786
7509,11,22,313,5779.995882,7771.29845,11357.49504,11351.09842,14063.4929,2088.784018,6463.481239,6211.51057,25025.91939,0,0,0,0,0,90113.07591
7510,11,23,313,5725.98501,7648.006885,10827.33852,11195.94204,13655.46967,2070.269617,6337.429335,6141.181898,24706.2056,0,0,0,0,0,88307.82857
7511,11,24,313,5713.148292,7559.786874,10496.51743,11159.22009,13459.27308,2036.85108,6301.864847,6079.466284,24505.04726,0,0,0,0,0,87311.17523
7512,11,1,314,5716.844645,7530.080332,10304.79726,11246.6666,13504.35483,2038.026329,6335.610515,6106.264675,24230.09018,0,0,0,0,0,87012.73537
7513,11,2,314,5820.313561,7640.406732,10177.58784,11523.94218,13789.93902,2074.013256,6594.017582,6252.350767,24651.98491,0,0,0,0,0,88524.55584
7514,11,3,314,6064.916973,8000.451086,10242.98129,12247.0602,14694.98254,2164.816972,7110.981997,6634.720905,25869.70113,0,0,0,0,0,93030.61309
7515,11,4,314,6447.866046,8622.163542,10486.13742,13223.83749,16111.15596,2321.544712,7819.887113,7263.730971,27418.77401,0,0,0,0,0,99715.09726
7516,11,5,314,6585.577077,8977.805391,11111.19005,13629.87475,16820.8731,2395.497744,8066.531754,7550.375874,28525.73699,0,0,0,0,0,103663.4627
7517,11,6,314,6565.494428,9057.339212,12001.2767,13636.60845,16790.83993,2410.962524,8084.365894,7546.454258,28648.49053,0,0,0,0,0,104741.8319
7518,11,7,314,6504.204248,9071.83874,12334.9627,13477.98798,16572.36536,2419.771332,7907.542171,7425.690106,28469.40969,0,0,0,0,0,104183.7723
7519,11,8,314,6373.248889,8995.346909,12353.06454,13102.27487,16213.68555,2408.627442,7763.196052,7343.891096,28315.06935,0,0,0,0,0,102868.4047
7520,11,9,314,6309.253329,8924.324265,12258.23665,13138.27508,15994.40355,2378.160509,7613.283916,7229.751231,28094.82073,0,0,0,0,0,101940.5092
7521,11,10,314,6242.641185,8875.044282,12213.35223,13005.15739,15812.77955,2387.041783,7509.935195,7159.6494,27945.48142,0,0,0,0,0,101151.0824
7522,11,11,314,6154.674695,8835.211187,12129.53091,13013.54173,15972.33341,2360.863575,7522.588638,7128.545167,27680.73117,0,0,0,0,0,100798.0205
7523,11,12,314,6112.180311,8729.445469,11971.17261,13037.82601,16142.91725,2347.483403,7604.177039,7055.767741,27338.91472,0,0,0,0,0,100339.8845
